domain1,domain2,interdomain,signal,class1,class2,GT,GT_ratio_order,weight,prediction,accuracy,precision,abstention
species,creative_work,True,wikidata,bird,national dance,1,1,0.5,1.0,1,1.0,0.0
species,creative_work,True,wikidata,bird,painting,-1,0,-0.5,-1.0,1,1.0,0.0
species,creative_work,True,wikidata,bird,patent,-1,2,0.5,1.0,0,0.0,0.0
species,creative_work,True,wikidata,bird,play,1,0,0.5,1.0,1,1.0,0.0
species,creative_work,True,wikidata,bird,religious text,1,2,0.5,1.0,1,1.0,0.0
species,creative_work,True,wikidata,bird,scientific paper,-1,3,-0.5,-1.0,1,1.0,0.0
species,creative_work,True,wikidata,bird,song,-1,3,-0.5,-1.0,1,1.0,0.0
species,creative_work,True,wikidata,bird,technological invention,1,1,0.5,1.0,1,1.0,0.0
species,creative_work,True,wikidata,bird,video game,-1,1,-0.9831184378952279,-1.0,1,1.0,0.0
species,creative_work,True,wikidata,bird,website,-1,4,-0.5,-1.0,1,1.0,0.0
species,creative_work,True,wikidata,butterfly,animation feature film,1,0,0.019848747921148602,1.0,1,1.0,0.0
species,creative_work,True,wikidata,butterfly,board game,-1,0,0.5,1.0,0,0.0,0.0
species,creative_work,True,wikidata,butterfly,book,-1,3,-0.9846047234885432,-1.0,1,1.0,0.0
species,creative_work,True,wikidata,butterfly,film,-1,1,-0.9986212177283347,-1.0,1,1.0,0.0
species,creative_work,True,wikidata,butterfly,mobile app,-1,2,0.5,1.0,0,0.0,0.0
species,creative_work,True,wikidata,butterfly,national dance,1,1,0.5,1.0,1,1.0,0.0
species,creative_work,True,wikidata,butterfly,painting,-1,0,-0.5,-1.0,1,1.0,0.0
species,creative_work,True,wikidata,butterfly,patent,-1,2,0.5,1.0,0,0.0,0.0
species,creative_work,True,wikidata,butterfly,play,1,0,0.005553671919271974,1.0,1,1.0,0.0
species,creative_work,True,wikidata,butterfly,religious text,1,2,0.5,1.0,1,1.0,0.0
species,creative_work,True,wikidata,butterfly,scientific paper,-1,3,-0.5,-1.0,1,1.0,0.0
species,creative_work,True,wikidata,butterfly,song,-1,3,-0.9866894014115548,-1.0,1,1.0,0.0
species,creative_work,True,wikidata,butterfly,technological invention,1,1,0.5,1.0,1,1.0,0.0
species,creative_work,True,wikidata,butterfly,video game,-1,1,0.011046378661134226,1.0,0,0.0,0.0
species,creative_work,True,wikidata,butterfly,website,-1,4,0.0005537229855095971,1.0,0,0.0,0.0
species,creative_work,True,wikidata,fish,animation feature film,1,0,-0.9804628764824691,-1.0,0,0.0,0.0
species,creative_work,True,wikidata,fish,board game,-1,0,-0.5,-1.0,1,1.0,0.0
species,creative_work,True,wikidata,fish,book,-1,3,-0.9846434939558064,-1.0,1,1.0,0.0
species,creative_work,True,wikidata,fish,film,-1,1,-0.9986228801031264,-1.0,1,1.0,0.0
species,creative_work,True,wikidata,fish,mobile app,-1,2,0.5,1.0,0,0.0,0.0
species,creative_work,True,wikidata,fish,national dance,1,2,0.5,1.0,1,1.0,0.0
species,creative_work,True,wikidata,fish,painting,-1,0,-0.5,-1.0,1,1.0,0.0
species,creative_work,True,wikidata,fish,patent,-1,1,0.5,1.0,0,0.0,0.0
species,creative_work,True,wikidata,fish,play,1,0,-0.9952919088498793,-1.0,0,0.0,0.0
species,creative_work,True,wikidata,fish,religious text,1,3,-0.5,-1.0,0,0.0,0.0
species,creative_work,True,wikidata,fish,scientific paper,-1,3,-0.5,-1.0,1,1.0,0.0
species,creative_work,True,wikidata,fish,song,-1,3,-0.9876540204083635,-1.0,1,1.0,0.0
species,creative_work,True,wikidata,fish,technological invention,1,1,0.5,1.0,1,1.0,0.0
species,creative_work,True,wikidata,fish,video game,-1,1,-0.9890134606252482,-1.0,1,1.0,0.0
species,creative_work,True,wikidata,fish,website,-1,4,-0.9994676164751701,-1.0,1,1.0,0.0
species,creative_work,True,wikidata,fungus,animation feature film,1,2,0.018792417749163404,1.0,1,1.0,0.0
species,creative_work,True,wikidata,fungus,board game,1,1,0.5,1.0,1,1.0,0.0
species,creative_work,True,wikidata,fungus,book,-1,1,-0.984736284241787,-1.0,1,1.0,0.0
species,creative_work,True,wikidata,fungus,film,1,0,0.0013731422490306788,1.0,1,1.0,0.0
species,creative_work,True,wikidata,fungus,mobile app,-1,0,0.0015892637087269734,1.0,0,0.0,0.0
species,creative_work,True,wikidata,fungus,national dance,1,3,0.5,1.0,1,1.0,0.0
species,creative_work,True,wikidata,fungus,painting,1,1,-0.5,-1.0,0,0.0,0.0
species,creative_work,True,wikidata,fungus,patent,-1,0,0.5,1.0,0,0.0,0.0
species,creative_work,True,wikidata,fungus,play,1,2,0.002851719325546509,1.0,1,1.0,0.0
species,creative_work,True,wikidata,fungus,religious text,1,5,0.5,1.0,1,1.0,0.0
species,creative_work,True,wikidata,fungus,scientific paper,-1,1,-0.5,-1.0,1,1.0,0.0
species,creative_work,True,wikidata,fungus,song,-1,1,0.01008156302061941,1.0,0,0.0,0.0
species,creative_work,True,wikidata,fungus,technological invention,1,3,0.5,1.0,1,1.0,0.0
species,creative_work,True,wikidata,fungus,video game,1,0,0.010843392330864787,1.0,1,1.0,0.0
species,creative_work,True,wikidata,fungus,website,-1,2,0.00048270178474330017,1.0,0,0.0,0.0
species,creative_work,True,wikidata,grass,animation feature film,1,0,0.5,1.0,1,1.0,0.0
species,creative_work,True,wikidata,grass,board game,-1,0,0.5,1.0,0,0.0,0.0
species,creative_work,True,wikidata,grass,book,-1,4,-0.9839234420821112,-1.0,1,1.0,0.0
species,creative_work,True,wikidata,grass,film,-1,1,-0.9985925915048959,-1.0,1,1.0,0.0
species,creative_work,True,wikidata,grass,mobile app,-1,2,0.5,1.0,0,0.0,0.0
species,creative_work,True,wikidata,grass,national dance,1,1,0.5,1.0,1,1.0,0.0
species,creative_work,True,wikidata,grass,painting,-1,0,-0.5,-1.0,1,1.0,0.0
species,creative_work,True,wikidata,grass,patent,-1,2,0.5,1.0,0,0.0,0.0
species,creative_work,True,wikidata,grass,play,-1,0,0.5,1.0,0,0.0,0.0
species,creative_work,True,wikidata,grass,religious text,1,2,0.5,1.0,1,1.0,0.0
species,creative_work,True,wikidata,grass,scientific paper,-1,4,-0.5,-1.0,1,1.0,0.0
species,creative_work,True,wikidata,grass,song,-1,4,-0.5,-1.0,1,1.0,0.0
species,creative_work,True,wikidata,grass,technological invention,1,1,0.5,1.0,1,1.0,0.0
species,creative_work,True,wikidata,grass,video game,-1,1,-0.9878527853656172,-1.0,1,1.0,0.0
species,creative_work,True,wikidata,grass,website,-1,5,-0.9987151506403997,-1.0,1,1.0,0.0
species,creative_work,True,wikidata,insect,animation feature film,1,2,0.5,1.0,1,1.0,0.0
species,creative_work,True,wikidata,insect,board game,1,1,0.5,1.0,1,1.0,0.0
species,creative_work,True,wikidata,insect,book,-1,1,0.016326932388098625,1.0,0,0.0,0.0
species,creative_work,True,wikidata,insect,film,1,1,0.0014175959347031974,1.0,1,1.0,0.0
species,creative_work,True,wikidata,insect,mobile app,-1,0,0.5,1.0,0,0.0,0.0
species,creative_work,True,wikidata,insect,national dance,1,4,0.5,1.0,1,1.0,0.0
species,creative_work,True,wikidata,insect,painting,1,1,-0.5,-1.0,0,0.0,0.0
species,creative_work,True,wikidata,insect,patent,1,0,0.5,1.0,1,1.0,0.0
species,creative_work,True,wikidata,insect,play,1,2,0.5,1.0,1,1.0,0.0
species,creative_work,True,wikidata,insect,religious text,1,5,0.5,1.0,1,1.0,0.0
species,creative_work,True,wikidata,insect,scientific paper,-1,1,-0.5,-1.0,1,1.0,0.0
species,creative_work,True,wikidata,insect,song,-1,1,0.5,1.0,0,0.0,0.0
species,creative_work,True,wikidata,insect,technological invention,1,4,0.5,1.0,1,1.0,0.0
species,creative_work,True,wikidata,insect,video game,1,1,0.012580883999904813,1.0,1,1.0,0.0
species,creative_work,True,wikidata,insect,website,-1,2,0.001992183243009482,1.0,0,0.0,0.0
species,creative_work,True,wikidata,mammal,animation feature film,-1,0,0.5,1.0,0,0.0,0.0
species,creative_work,True,wikidata,mammal,board game,-1,1,0.5,1.0,0,0.0,0.0
species,creative_work,True,wikidata,mammal,book,-1,4,-0.9835460197008371,-1.0,1,1.0,0.0
species,creative_work,True,wikidata,mammal,film,-1,1,-0.9985768091335756,-1.0,1,1.0,0.0
species,creative_work,True,wikidata,mammal,mobile app,-1,3,0.5,1.0,0,0.0,0.0
species,creative_work,True,wikidata,mammal,national dance,1,1,0.5,1.0,1,1.0,0.0
species,creative_work,True,wikidata,mammal,painting,-1,1,-0.5,-1.0,1,1.0,0.0
species,creative_work,True,wikidata,mammal,patent,-1,2,0.5,1.0,0,0.0,0.0
species,creative_work,True,wikidata,mammal,play,-1,0,0.5,1.0,0,0.0,0.0
species,creative_work,True,wikidata,mammal,religious text,1,2,0.5,1.0,1,1.0,0.0
species,creative_work,True,wikidata,mammal,scientific paper,-1,4,-0.5,-1.0,1,1.0,0.0
species,creative_work,True,wikidata,mammal,song,-1,4,-0.5,-1.0,1,1.0,0.0
species,creative_work,True,wikidata,mammal,technological invention,1,0,0.5,1.0,1,1.0,0.0
species,creative_work,True,wikidata,mammal,video game,-1,1,-0.9872322186690305,-1.0,1,1.0,0.0
species,creative_work,True,wikidata,mammal,website,-1,5,-0.9981411985577199,-1.0,1,1.0,0.0
species,creative_work,True,wikidata,phytoplankton,animation feature film,-1,0,-0.981406823308911,-1.0,1,1.0,0.0
species,creative_work,True,wikidata,phytoplankton,board game,-1,1,-0.9919130691120456,-1.0,1,1.0,0.0
species,creative_work,True,wikidata,phytoplankton,book,-1,4,-0.9847619593756327,-1.0,1,1.0,0.0
species,creative_work,True,wikidata,phytoplankton,film,-1,2,-0.9986279620891363,-1.0,1,1.0,0.0
species,creative_work,True,wikidata,phytoplankton,mobile app,-1,3,-0.9994589456407359,-1.0,1,1.0,0.0
species,creative_work,True,wikidata,phytoplankton,national dance,1,1,-0.5,-1.0,0,0.0,0.0
species,creative_work,True,wikidata,phytoplankton,painting,-1,1,-0.5,-1.0,1,1.0,0.0
species,creative_work,True,wikidata,phytoplankton,patent,-1,2,-0.5,-1.0,1,1.0,0.0
species,creative_work,True,wikidata,phytoplankton,play,-1,0,-0.997467189520446,-1.0,1,1.0,0.0
species,creative_work,True,wikidata,phytoplankton,religious text,1,2,-0.9957764220545906,-1.0,0,0.0,0.0
species,creative_work,True,wikidata,phytoplankton,scientific paper,-1,4,-0.5,-1.0,1,1.0,0.0
species,creative_work,True,wikidata,phytoplankton,song,-1,4,-0.9904336429225098,-1.0,1,1.0,0.0
species,creative_work,True,wikidata,phytoplankton,technological invention,1,0,-0.9855363385138364,-1.0,0,0.0,0.0
species,creative_work,True,wikidata,phytoplankton,video game,-1,2,-0.9891959172029724,-1.0,1,1.0,0.0
species,creative_work,True,wikidata,phytoplankton,website,-1,5,-0.9995298718377876,-1.0,1,1.0,0.0
species,creative_work,True,wikidata,plant,animation feature film,1,1,0.020508378127005622,1.0,1,1.0,0.0
species,creative_work,True,wikidata,plant,board game,1,0,0.5,1.0,1,1.0,0.0
species,creative_work,True,wikidata,plant,book,-1,2,-0.9845264670368716,-1.0,1,1.0,0.0
species,creative_work,True,wikidata,plant,film,-1,0,-0.9986178789851394,-1.0,1,1.0,0.0
species,creative_work,True,wikidata,plant,mobile app,-1,1,0.5,1.0,0,0.0,0.0
species,creative_work,True,wikidata,plant,national dance,1,3,0.5,1.0,1,1.0,0.0
species,creative_work,True,wikidata,plant,painting,1,0,-0.5,-1.0,0,0.0,0.0
species,creative_work,True,wikidata,plant,patent,-1,0,0.5,1.0,0,0.0,0.0
species,creative_work,True,wikidata,plant,play,1,1,0.008717084205514702,1.0,1,1.0,0.0
species,creative_work,True,wikidata,plant,religious text,1,4,0.5,1.0,1,1.0,0.0
species,creative_work,True,wikidata,plant,scientific paper,-1,2,-0.5,-1.0,1,1.0,0.0
species,creative_work,True,wikidata,plant,song,-1,2,-0.9841562230791037,-1.0,1,1.0,0.0
species,creative_work,True,wikidata,plant,technological invention,1,2,0.5,1.0,1,1.0,0.0
species,creative_work,True,wikidata,plant,video game,-1,0,0.011168469276373827,1.0,0,0.0,0.0
species,creative_work,True,wikidata,plant,website,-1,3,0.0006022783699398127,1.0,0,0.0,0.0
species,creative_work,True,wikidata,snake,animation feature film,-1,0,-0.9755773682320921,-1.0,1,1.0,0.0
species,creative_work,True,wikidata,snake,board game,-1,1,0.5,1.0,0,0.0,0.0
species,creative_work,True,wikidata,snake,book,-1,4,-0.9841039034071462,-1.0,1,1.0,0.0
species,creative_work,True,wikidata,snake,film,-1,2,-0.9986000127599772,-1.0,1,1.0,0.0
species,creative_work,True,wikidata,snake,mobile app,-1,3,0.5,1.0,0,0.0,0.0
species,creative_work,True,wikidata,snake,national dance,1,1,0.5,1.0,1,1.0,0.0
species,creative_work,True,wikidata,snake,painting,-1,1,-0.5,-1.0,1,1.0,0.0
species,creative_work,True,wikidata,snake,patent,-1,2,0.5,1.0,0,0.0,0.0
species,creative_work,True,wikidata,snake,play,-1,0,-0.5,-1.0,1,1.0,0.0
species,creative_work,True,wikidata,snake,religious text,1,2,-0.5,-1.0,0,0.0,0.0
species,creative_work,True,wikidata,snake,scientific paper,-1,4,-0.5,-1.0,1,1.0,0.0
species,creative_work,True,wikidata,snake,song,-1,4,-0.5,-1.0,1,1.0,0.0
species,creative_work,True,wikidata,snake,technological invention,1,0,0.5,1.0,1,1.0,0.0
species,creative_work,True,wikidata,snake,video game,-1,2,-0.9881578093332248,-1.0,1,1.0,0.0
species,creative_work,True,wikidata,snake,website,-1,5,-0.9990358131903923,-1.0,1,1.0,0.0
species,creative_work,True,wikidata,spider,animation feature film,1,0,0.5,1.0,1,1.0,0.0
species,creative_work,True,wikidata,spider,board game,-1,0,0.9934605027483341,1.0,0,0.0,0.0
species,creative_work,True,wikidata,spider,book,-1,3,-0.982806511634699,-1.0,1,1.0,0.0
species,creative_work,True,wikidata,spider,film,-1,1,-0.9985463201464098,-1.0,1,1.0,0.0
species,creative_work,True,wikidata,spider,mobile app,-1,2,0.9887979397597944,1.0,0,0.0,0.0
species,creative_work,True,wikidata,spider,national dance,1,2,0.9943254360135261,1.0,1,1.0,0.0
species,creative_work,True,wikidata,spider,painting,-1,0,-0.5,-1.0,1,1.0,0.0
species,creative_work,True,wikidata,spider,patent,-1,1,0.9922997940867564,1.0,0,0.0,0.0
species,creative_work,True,wikidata,spider,play,1,0,0.5,1.0,1,1.0,0.0
species,creative_work,True,wikidata,spider,religious text,1,3,0.9931073951236025,1.0,1,1.0,0.0
species,creative_work,True,wikidata,spider,scientific paper,-1,3,-0.005674563986473924,-1.0,1,1.0,0.0
species,creative_work,True,wikidata,spider,song,-1,3,-0.5,-1.0,1,1.0,0.0
species,creative_work,True,wikidata,spider,technological invention,1,1,0.9939188906307255,1.0,1,1.0,0.0
species,creative_work,True,wikidata,spider,video game,-1,1,0.0140273318502806,1.0,0,0.0,0.0
species,creative_work,True,wikidata,spider,website,-1,4,0.0036849508071130077,1.0,0,0.0,0.0
species,creative_work,True,wikidata,tree,animation feature film,1,0,-0.9805535202306175,-1.0,0,0.0,0.0
species,creative_work,True,wikidata,tree,board game,-1,0,-0.5,-1.0,1,1.0,0.0
species,creative_work,True,wikidata,tree,book,-1,3,-0.9846541812501982,-1.0,1,1.0,0.0
species,creative_work,True,wikidata,tree,film,-1,0,-0.9986233354530574,-1.0,1,1.0,0.0
species,creative_work,True,wikidata,tree,mobile app,-1,2,0.5,1.0,0,0.0,0.0
species,creative_work,True,wikidata,tree,national dance,1,2,0.5,1.0,1,1.0,0.0
species,creative_work,True,wikidata,tree,painting,-1,0,-0.5,-1.0,1,1.0,0.0
species,creative_work,True,wikidata,tree,patent,-1,1,0.5,1.0,0,0.0,0.0
species,creative_work,True,wikidata,tree,play,1,0,-0.9956696380295702,-1.0,0,0.0,0.0
species,creative_work,True,wikidata,tree,religious text,1,3,-0.5,-1.0,0,0.0,0.0
species,creative_work,True,wikidata,tree,scientific paper,-1,3,-0.5,-1.0,1,1.0,0.0
species,creative_work,True,wikidata,tree,song,-1,3,-0.9879983131771106,-1.0,1,1.0,0.0
species,creative_work,True,wikidata,tree,technological invention,1,2,0.5,1.0,1,1.0,0.0
species,creative_work,True,wikidata,tree,video game,-1,0,-0.9890301573593575,-1.0,1,1.0,0.0
species,creative_work,True,wikidata,tree,website,-1,4,-0.9994740911379504,-1.0,1,1.0,0.0
species,geographical_entity,True,coqex,amphibian,airport,-1,0,0.979439824658433,1.0,0,0.0,0.0
species,geographical_entity,True,coqex,amphibian,ancient civilization,1,1,0.9999454184955747,1.0,1,1.0,0.0
species,geographical_entity,True,coqex,amphibian,castle,-1,2,0.5,1.0,0,0.0,0.0
species,geographical_entity,True,coqex,amphibian,city,-1,0,0.5,1.0,0,0.0,0.0
species,geographical_entity,True,coqex,amphibian,dam,-1,0,-0.9948508316863494,-1.0,1,1.0,0.0
species,geographical_entity,True,coqex,amphibian,desert,1,1,0.9999601448027284,1.0,1,1.0,0.0
species,geographical_entity,True,coqex,amphibian,highway,1,0,0.5,1.0,1,1.0,0.0
species,geographical_entity,True,coqex,amphibian,island,1,0,0.5,1.0,1,1.0,0.0
species,geographical_entity,True,coqex,amphibian,lake,-1,3,0.5,1.0,0,0.0,0.0
species,geographical_entity,True,coqex,amphibian,national park,1,0,0.9999438878845528,1.0,1,1.0,0.0
species,geographical_entity,True,coqex,amphibian,nuclear power plant,1,1,0.9999384772365878,1.0,1,1.0,0.0
species,geographical_entity,True,coqex,amphibian,river,-1,1,-0.5,-1.0,1,1.0,0.0
species,geographical_entity,True,coqex,amphibian,volcano,-1,0,0.999953886222364,1.0,0,0.0,0.0
species,geographical_entity,True,coqex,amphibian,world heritage site,1,0,0.9999500091576986,1.0,1,1.0,0.0
species,geographical_entity,True,coqex,amphibian,zoo,-1,0,0.9997386862370662,1.0,0,0.0,0.0
species,geographical_entity,True,coqex,bacteria,airport,1,5,0.5,1.0,1,1.0,0.0
species,geographical_entity,True,coqex,bacteria,ancient civilization,1,7,0.9987867516734126,1.0,1,1.0,0.0
species,geographical_entity,True,coqex,bacteria,castle,1,3,-0.5,-1.0,0,0.0,0.0
species,geographical_entity,True,coqex,bacteria,city,1,5,-0.5,-1.0,0,0.0,0.0
species,geographical_entity,True,coqex,bacteria,dam,1,5,-0.997569555625835,-1.0,0,0.0,0.0
species,geographical_entity,True,coqex,bacteria,desert,1,7,0.9999997900437696,1.0,1,1.0,0.0
species,geographical_entity,True,coqex,bacteria,highway,1,6,-0.5,-1.0,0,0.0,0.0
species,geographical_entity,True,coqex,bacteria,island,1,6,0.01532776094941879,1.0,1,1.0,0.0
species,geographical_entity,True,coqex,bacteria,lake,1,2,-0.5,-1.0,0,0.0,0.0
species,geographical_entity,True,coqex,bacteria,national park,1,6,-1.0242081817379844e-05,-1.0,0,0.0,0.0
species,geographical_entity,True,coqex,bacteria,nuclear power plant,1,7,-2.79558237182842e-05,-1.0,0,0.0,0.0
species,geographical_entity,True,coqex,bacteria,river,1,4,-0.5,-1.0,0,0.0,0.0
species,geographical_entity,True,coqex,bacteria,volcano,1,5,-7.752424562856852e-07,-1.0,0,0.0,0.0
species,geographical_entity,True,coqex,bacteria,world heritage site,1,6,-9.38389908161641e-06,-1.0,0,0.0,0.0
species,geographical_entity,True,coqex,bacteria,zoo,1,5,-0.5,-1.0,0,0.0,0.0
species,geographical_entity,True,coqex,bee,airport,-1,0,0.9999999999982245,1.0,0,0.0,0.0
species,geographical_entity,True,coqex,bee,ancient civilization,1,2,0.9999999999886342,1.0,1,1.0,0.0
species,geographical_entity,True,coqex,bee,castle,-1,1,0.9999999936438214,1.0,0,0.0,0.0
species,geographical_entity,True,coqex,bee,city,-1,0,0.9999999999964644,1.0,0,0.0,0.0
species,geographical_entity,True,coqex,bee,dam,1,0,-0.5,-1.0,0,0.0,0.0
species,geographical_entity,True,coqex,bee,desert,1,2,0.9999999999882382,1.0,1,1.0,0.0
species,geographical_entity,True,coqex,bee,highway,1,1,0.5,1.0,1,1.0,0.0
species,geographical_entity,True,coqex,bee,island,1,0,0.9999999995990738,1.0,1,1.0,0.0
species,geographical_entity,True,coqex,bee,lake,-1,3,0.5,1.0,0,0.0,0.0
species,geographical_entity,True,coqex,bee,national park,1,0,0.9999999999871826,1.0,1,1.0,0.0
species,geographical_entity,True,coqex,bee,nuclear power plant,1,1,0.9999999999867988,1.0,1,1.0,0.0
species,geographical_entity,True,coqex,bee,river,-1,1,-0.5,-1.0,1,1.0,0.0
species,geographical_entity,True,coqex,bee,volcano,1,0,0.9999999999877406,1.0,1,1.0,0.0
species,geographical_entity,True,coqex,bee,world heritage site,1,1,0.9999999999878477,1.0,1,1.0,0.0
species,geographical_entity,True,coqex,bee,zoo,1,0,0.9999999999912936,1.0,1,1.0,0.0
species,geographical_entity,True,coqex,bird,airport,-1,0,0.5,1.0,0,0.0,0.0
species,geographical_entity,True,coqex,bird,ancient civilization,1,2,0.9941763377995958,1.0,1,1.0,0.0
species,geographical_entity,True,coqex,bird,castle,-1,1,0.5,1.0,0,0.0,0.0
species,geographical_entity,True,coqex,bird,city,-1,0,0.5,1.0,0,0.0,0.0
species,geographical_entity,True,coqex,bird,dam,1,0,-0.9965454318856104,-1.0,0,0.0,0.0
species,geographical_entity,True,coqex,bird,desert,1,2,0.9958670448600353,1.0,1,1.0,0.0
species,geographical_entity,True,coqex,bird,highway,1,1,0.5,1.0,1,1.0,0.0
species,geographical_entity,True,coqex,bird,island,1,0,0.5,1.0,1,1.0,0.0
species,geographical_entity,True,coqex,bird,lake,-1,3,0.5,1.0,0,0.0,0.0
species,geographical_entity,True,coqex,bird,national park,1,0,0.9941620172754217,1.0,1,1.0,0.0
species,geographical_entity,True,coqex,bird,nuclear power plant,1,1,0.993613285845072,1.0,1,1.0,0.0
species,geographical_entity,True,coqex,bird,river,-1,1,-0.5,-1.0,1,1.0,0.0
species,geographical_entity,True,coqex,bird,volcano,1,0,0.9952117460168866,1.0,1,1.0,0.0
species,geographical_entity,True,coqex,bird,world heritage site,1,1,0.9947675487374557,1.0,1,1.0,0.0
species,geographical_entity,True,coqex,bird,zoo,1,0,0.9760157425836677,1.0,1,1.0,0.0
species,geographical_entity,True,coqex,butterfly,airport,-1,0,0.5,1.0,0,0.0,0.0
species,geographical_entity,True,coqex,butterfly,ancient civilization,1,2,0.5,1.0,1,1.0,0.0
species,geographical_entity,True,coqex,butterfly,castle,-1,1,0.5,1.0,0,0.0,0.0
species,geographical_entity,True,coqex,butterfly,city,-1,0,0.5,1.0,0,0.0,0.0
species,geographical_entity,True,coqex,butterfly,dam,1,0,-0.5,-1.0,0,0.0,0.0
species,geographical_entity,True,coqex,butterfly,desert,1,2,0.5,1.0,1,1.0,0.0
species,geographical_entity,True,coqex,butterfly,highway,1,1,0.5,1.0,1,1.0,0.0
species,geographical_entity,True,coqex,butterfly,island,1,0,0.5,1.0,1,1.0,0.0
species,geographical_entity,True,coqex,butterfly,lake,-1,3,0.5,1.0,0,0.0,0.0
species,geographical_entity,True,coqex,butterfly,national park,1,0,0.5,1.0,1,1.0,0.0
species,geographical_entity,True,coqex,butterfly,nuclear power plant,1,1,0.5,1.0,1,1.0,0.0
species,geographical_entity,True,coqex,butterfly,river,-1,1,-0.5,-1.0,1,1.0,0.0
species,geographical_entity,True,coqex,butterfly,volcano,1,0,0.5,1.0,1,1.0,0.0
species,geographical_entity,True,coqex,butterfly,world heritage site,1,1,0.5,1.0,1,1.0,0.0
species,geographical_entity,True,coqex,butterfly,zoo,1,0,0.5,1.0,1,1.0,0.0
species,geographical_entity,True,coqex,fish,airport,-1,0,0.9967677536736181,1.0,0,0.0,0.0
species,geographical_entity,True,coqex,fish,ancient civilization,1,2,0.9985279099890145,1.0,1,1.0,0.0
species,geographical_entity,True,coqex,fish,castle,-1,1,0.988688959985623,1.0,0,0.0,0.0
species,geographical_entity,True,coqex,fish,city,-1,0,0.9959239038084933,1.0,0,0.0,0.0
species,geographical_entity,True,coqex,fish,dam,1,0,-0.5,-1.0,0,0.0,0.0
species,geographical_entity,True,coqex,fish,desert,1,2,0.9986185395697006,1.0,1,1.0,0.0
species,geographical_entity,True,coqex,fish,highway,1,1,0.5,1.0,1,1.0,0.0
species,geographical_entity,True,coqex,fish,island,1,0,0.9886208916238421,1.0,1,1.0,0.0
species,geographical_entity,True,coqex,fish,lake,-1,2,0.5,1.0,0,0.0,0.0
species,geographical_entity,True,coqex,fish,national park,1,1,0.9985190865866074,1.0,1,1.0,0.0
species,geographical_entity,True,coqex,fish,nuclear power plant,1,1,0.9984912976530326,1.0,1,1.0,0.0
species,geographical_entity,True,coqex,fish,river,-1,0,-0.5,-1.0,1,1.0,0.0
species,geographical_entity,True,coqex,fish,volcano,1,0,0.998576884668164,1.0,1,1.0,0.0
species,geographical_entity,True,coqex,fish,world heritage site,1,1,0.9985532418273972,1.0,1,1.0,0.0
species,geographical_entity,True,coqex,fish,zoo,1,0,0.9980588277330589,1.0,1,1.0,0.0
species,geographical_entity,True,coqex,fungus,airport,1,1,0.9997728338480554,1.0,1,1.0,0.0
species,geographical_entity,True,coqex,fungus,ancient civilization,1,4,0.9998110670660859,1.0,1,1.0,0.0
species,geographical_entity,True,coqex,fungus,castle,1,0,0.999686567908297,1.0,1,1.0,0.0
species,geographical_entity,True,coqex,fungus,city,1,1,0.9997574413137751,1.0,1,1.0,0.0
species,geographical_entity,True,coqex,fungus,dam,1,2,0.9785109886147891,1.0,1,1.0,0.0
species,geographical_entity,True,coqex,fungus,desert,1,4,0.9998143174942703,1.0,1,1.0,0.0
species,geographical_entity,True,coqex,fungus,highway,1,3,0.9988501063414704,1.0,1,1.0,0.0
species,geographical_entity,True,coqex,fungus,island,1,2,0.999676002862335,1.0,1,1.0,0.0
species,geographical_entity,True,coqex,fungus,lake,-1,0,0.9815978067021565,1.0,0,0.0,0.0
species,geographical_entity,True,coqex,fungus,national park,1,2,0.9998106990105216,1.0,1,1.0,0.0
species,geographical_entity,True,coqex,fungus,nuclear power plant,1,3,0.9998097153223899,1.0,1,1.0,0.0
species,geographical_entity,True,coqex,fungus,river,1,0,-0.5,-1.0,0,0.0,0.0
species,geographical_entity,True,coqex,fungus,volcano,1,2,0.99981277823519,1.0,1,1.0,0.0
species,geographical_entity,True,coqex,fungus,world heritage site,1,3,0.9998119335108098,1.0,1,1.0,0.0
species,geographical_entity,True,coqex,fungus,zoo,1,2,0.9997962856261415,1.0,1,1.0,0.0
species,geographical_entity,True,coqex,grass,airport,-1,0,0.9999999970524638,1.0,0,0.0,0.0
species,geographical_entity,True,coqex,grass,ancient civilization,1,2,0.9999999999999968,1.0,1,1.0,0.0
species,geographical_entity,True,coqex,grass,castle,-1,1,0.9999477650041386,1.0,0,0.0,0.0
species,geographical_entity,True,coqex,grass,city,-1,0,0.9999999912681186,1.0,0,0.0,0.0
species,geographical_entity,True,coqex,grass,dam,1,0,-0.5,-1.0,0,0.0,0.0
species,geographical_entity,True,coqex,grass,desert,1,2,0.9999999999999898,1.0,1,1.0,0.0
species,geographical_entity,True,coqex,grass,highway,1,1,0.5,1.0,1,1.0,0.0
species,geographical_entity,True,coqex,grass,island,1,0,0.9999940484479852,1.0,1,1.0,0.0
species,geographical_entity,True,coqex,grass,lake,-1,3,0.5,1.0,0,0.0,0.0
species,geographical_entity,True,coqex,grass,national park,1,0,0.9999999999999898,1.0,1,1.0,0.0
species,geographical_entity,True,coqex,grass,nuclear power plant,1,1,0.999999999999989,1.0,1,1.0,0.0
species,geographical_entity,True,coqex,grass,river,-1,1,-0.5,-1.0,1,1.0,0.0
species,geographical_entity,True,coqex,grass,volcano,-1,0,0.9999999999999891,1.0,0,0.0,0.0
