domain1,domain2,interdomain,class1,class2,GT,GT_ratio_order,prediction,accuracy,precision,abstention
species,creative_work,True,bee,play,-1,0,1.0,0,0.0,0.0
species,creative_work,True,bee,religious text,1,2,1.0,1,1.0,0.0
species,creative_work,True,bee,scientific paper,-1,3,-1.0,1,1.0,0.0
species,creative_work,True,bee,song,-1,3,-1.0,1,1.0,0.0
species,creative_work,True,bee,technological invention,1,1,1.0,1,1.0,0.0
species,creative_work,True,bee,video game,-1,1,1.0,0,0.0,0.0
species,creative_work,True,bee,website,-1,5,-1.0,1,1.0,0.0
species,creative_work,True,bird,animation feature film,1,0,1.0,1,1.0,0.0
species,creative_work,True,bird,board game,-1,0,1.0,0,0.0,0.0
species,creative_work,True,bird,book,-1,3,-1.0,1,1.0,0.0
species,creative_work,True,bird,film,-1,1,1.0,0,0.0,0.0
species,creative_work,True,bird,mobile app,-1,2,1.0,0,0.0,0.0
species,creative_work,True,bird,national dance,1,1,1.0,1,1.0,0.0
species,creative_work,True,bird,painting,-1,0,-1.0,1,1.0,0.0
species,creative_work,True,bird,patent,-1,2,-1.0,1,1.0,0.0
species,creative_work,True,bird,play,1,0,1.0,1,1.0,0.0
species,creative_work,True,bird,religious text,1,2,1.0,1,1.0,0.0
species,creative_work,True,bird,scientific paper,-1,3,-1.0,1,1.0,0.0
species,creative_work,True,bird,song,-1,3,-1.0,1,1.0,0.0
species,creative_work,True,bird,technological invention,1,1,1.0,1,1.0,0.0
species,creative_work,True,bird,video game,-1,1,1.0,0,0.0,0.0
species,creative_work,True,bird,website,-1,4,-1.0,1,1.0,0.0
species,creative_work,True,butterfly,animation feature film,1,0,1.0,1,1.0,0.0
species,creative_work,True,butterfly,board game,-1,0,1.0,0,0.0,0.0
species,creative_work,True,butterfly,book,-1,3,-1.0,1,1.0,0.0
species,creative_work,True,butterfly,film,-1,1,-1.0,1,1.0,0.0
species,creative_work,True,butterfly,mobile app,-1,2,1.0,0,0.0,0.0
species,creative_work,True,butterfly,national dance,1,1,1.0,1,1.0,0.0
species,creative_work,True,butterfly,painting,-1,0,-1.0,1,1.0,0.0
species,creative_work,True,butterfly,patent,-1,2,1.0,0,0.0,0.0
species,creative_work,True,butterfly,play,1,0,1.0,1,1.0,0.0
species,creative_work,True,butterfly,religious text,1,2,1.0,1,1.0,0.0
species,creative_work,True,butterfly,scientific paper,-1,3,-1.0,1,1.0,0.0
species,creative_work,True,butterfly,song,-1,3,-1.0,1,1.0,0.0
species,creative_work,True,butterfly,technological invention,1,1,1.0,1,1.0,0.0
species,creative_work,True,butterfly,video game,-1,1,1.0,0,0.0,0.0
species,creative_work,True,butterfly,website,-1,4,-1.0,1,1.0,0.0
species,creative_work,True,fish,animation feature film,1,0,1.0,1,1.0,0.0
species,creative_work,True,fish,board game,-1,0,1.0,0,0.0,0.0
species,creative_work,True,fish,book,-1,3,-1.0,1,1.0,0.0
species,creative_work,True,fish,film,-1,1,1.0,0,0.0,0.0
species,creative_work,True,fish,mobile app,-1,2,1.0,0,0.0,0.0
species,creative_work,True,fish,national dance,1,2,1.0,1,1.0,0.0
species,creative_work,True,fish,painting,-1,0,-1.0,1,1.0,0.0
species,creative_work,True,fish,patent,-1,1,1.0,0,0.0,0.0
species,creative_work,True,fish,play,1,0,1.0,1,1.0,0.0
species,creative_work,True,fish,religious text,1,3,1.0,1,1.0,0.0
species,creative_work,True,fish,scientific paper,-1,3,-1.0,1,1.0,0.0
species,creative_work,True,fish,song,-1,3,-1.0,1,1.0,0.0
species,creative_work,True,fish,technological invention,1,1,1.0,1,1.0,0.0
species,creative_work,True,fish,video game,-1,1,1.0,0,0.0,0.0
species,creative_work,True,fish,website,-1,4,-1.0,1,1.0,0.0
species,creative_work,True,fungus,animation feature film,1,2,1.0,1,1.0,0.0
species,creative_work,True,fungus,board game,1,1,1.0,1,1.0,0.0
species,creative_work,True,fungus,book,-1,1,-1.0,1,1.0,0.0
species,creative_work,True,fungus,film,1,0,1.0,1,1.0,0.0
species,creative_work,True,fungus,mobile app,-1,0,1.0,0,0.0,0.0
species,creative_work,True,fungus,national dance,1,3,1.0,1,1.0,0.0
species,creative_work,True,fungus,painting,1,1,-1.0,0,0.0,0.0
species,creative_work,True,fungus,patent,-1,0,1.0,0,0.0,0.0
species,creative_work,True,fungus,play,1,2,1.0,1,1.0,0.0
species,creative_work,True,fungus,religious text,1,5,1.0,1,1.0,0.0
species,creative_work,True,fungus,scientific paper,-1,1,-1.0,1,1.0,0.0
species,creative_work,True,fungus,song,-1,1,1.0,0,0.0,0.0
species,creative_work,True,fungus,technological invention,1,3,1.0,1,1.0,0.0
species,creative_work,True,fungus,video game,1,0,1.0,1,1.0,0.0
species,creative_work,True,fungus,website,-1,2,-1.0,1,1.0,0.0
species,creative_work,True,grass,animation feature film,1,0,1.0,1,1.0,0.0
species,creative_work,True,grass,board game,-1,0,1.0,0,0.0,0.0
species,creative_work,True,grass,book,-1,4,-1.0,1,1.0,0.0
species,creative_work,True,grass,film,-1,1,1.0,0,0.0,0.0
species,creative_work,True,grass,mobile app,-1,2,1.0,0,0.0,0.0
species,creative_work,True,grass,national dance,1,1,1.0,1,1.0,0.0
species,creative_work,True,grass,painting,-1,0,-1.0,1,1.0,0.0
species,creative_work,True,grass,patent,-1,2,1.0,0,0.0,0.0
species,creative_work,True,grass,play,-1,0,1.0,0,0.0,0.0
species,creative_work,True,grass,religious text,1,2,1.0,1,1.0,0.0
species,creative_work,True,grass,scientific paper,-1,4,-1.0,1,1.0,0.0
species,creative_work,True,grass,song,-1,4,-1.0,1,1.0,0.0
species,creative_work,True,grass,technological invention,1,1,1.0,1,1.0,0.0
species,creative_work,True,grass,video game,-1,1,1.0,0,0.0,0.0
species,creative_work,True,grass,website,-1,5,-1.0,1,1.0,0.0
species,creative_work,True,insect,animation feature film,1,2,1.0,1,1.0,0.0
species,creative_work,True,insect,board game,1,1,1.0,1,1.0,0.0
species,creative_work,True,insect,book,-1,1,1.0,0,0.0,0.0
species,creative_work,True,insect,film,1,1,1.0,1,1.0,0.0
species,creative_work,True,insect,mobile app,-1,0,1.0,0,0.0,0.0
species,creative_work,True,insect,national dance,1,4,1.0,1,1.0,0.0
species,creative_work,True,insect,painting,1,1,1.0,1,1.0,0.0
species,creative_work,True,insect,patent,1,0,1.0,1,1.0,0.0
species,creative_work,True,insect,play,1,2,1.0,1,1.0,0.0
species,creative_work,True,insect,religious text,1,5,1.0,1,1.0,0.0
species,creative_work,True,insect,scientific paper,-1,1,-1.0,1,1.0,0.0
species,creative_work,True,insect,song,-1,1,1.0,0,0.0,0.0
species,creative_work,True,insect,technological invention,1,4,1.0,1,1.0,0.0
species,creative_work,True,insect,video game,1,1,1.0,1,1.0,0.0
species,creative_work,True,insect,website,-1,2,-1.0,1,1.0,0.0
species,creative_work,True,mammal,animation feature film,-1,0,1.0,0,0.0,0.0
species,creative_work,True,mammal,board game,-1,1,1.0,0,0.0,0.0
species,creative_work,True,mammal,book,-1,4,-1.0,1,1.0,0.0
species,creative_work,True,mammal,film,-1,1,-1.0,1,1.0,0.0
species,creative_work,True,mammal,mobile app,-1,3,1.0,0,0.0,0.0
species,creative_work,True,mammal,national dance,1,1,1.0,1,1.0,0.0
species,creative_work,True,mammal,painting,-1,1,-1.0,1,1.0,0.0
species,creative_work,True,mammal,patent,-1,2,1.0,0,0.0,0.0
species,creative_work,True,mammal,play,-1,0,1.0,0,0.0,0.0
species,creative_work,True,mammal,religious text,1,2,1.0,1,1.0,0.0
species,creative_work,True,mammal,scientific paper,-1,4,-1.0,1,1.0,0.0
species,creative_work,True,mammal,song,-1,4,-1.0,1,1.0,0.0
species,creative_work,True,mammal,technological invention,1,0,1.0,1,1.0,0.0
species,creative_work,True,mammal,video game,-1,1,-1.0,1,1.0,0.0
species,creative_work,True,mammal,website,-1,5,-1.0,1,1.0,0.0
species,creative_work,True,phytoplankton,animation feature film,-1,0,1.0,0,0.0,0.0
species,creative_work,True,phytoplankton,board game,-1,1,1.0,0,0.0,0.0
species,creative_work,True,phytoplankton,book,-1,4,-1.0,1,1.0,0.0
species,creative_work,True,phytoplankton,film,-1,2,1.0,0,0.0,0.0
species,creative_work,True,phytoplankton,mobile app,-1,3,-1.0,1,1.0,0.0
species,creative_work,True,phytoplankton,national dance,1,1,1.0,1,1.0,0.0
species,creative_work,True,phytoplankton,painting,-1,1,-1.0,1,1.0,0.0
species,creative_work,True,phytoplankton,patent,-1,2,-1.0,1,1.0,0.0
species,creative_work,True,phytoplankton,play,-1,0,1.0,0,0.0,0.0
species,creative_work,True,phytoplankton,religious text,1,2,1.0,1,1.0,0.0
species,creative_work,True,phytoplankton,scientific paper,-1,4,-1.0,1,1.0,0.0
species,creative_work,True,phytoplankton,song,-1,4,-1.0,1,1.0,0.0
species,creative_work,True,phytoplankton,technological invention,1,0,1.0,1,1.0,0.0
species,creative_work,True,phytoplankton,video game,-1,2,1.0,0,0.0,0.0
species,creative_work,True,phytoplankton,website,-1,5,-1.0,1,1.0,0.0
species,creative_work,True,plant,animation feature film,1,1,1.0,1,1.0,0.0
species,creative_work,True,plant,board game,1,0,1.0,1,1.0,0.0
species,creative_work,True,plant,book,-1,2,-1.0,1,1.0,0.0
species,creative_work,True,plant,film,-1,0,1.0,0,0.0,0.0
species,creative_work,True,plant,mobile app,-1,1,1.0,0,0.0,0.0
species,creative_work,True,plant,national dance,1,3,1.0,1,1.0,0.0
species,creative_work,True,plant,painting,1,0,-1.0,0,0.0,0.0
species,creative_work,True,plant,patent,-1,0,1.0,0,0.0,0.0
species,creative_work,True,plant,play,1,1,1.0,1,1.0,0.0
species,creative_work,True,plant,religious text,1,4,1.0,1,1.0,0.0
species,creative_work,True,plant,scientific paper,-1,2,-1.0,1,1.0,0.0
species,creative_work,True,plant,song,-1,2,-1.0,1,1.0,0.0
species,creative_work,True,plant,technological invention,1,2,1.0,1,1.0,0.0
species,creative_work,True,plant,video game,-1,0,1.0,0,0.0,0.0
species,creative_work,True,plant,website,-1,3,-1.0,1,1.0,0.0
species,creative_work,True,snake,animation feature film,-1,0,1.0,0,0.0,0.0
species,creative_work,True,snake,board game,-1,1,1.0,0,0.0,0.0
species,creative_work,True,snake,book,-1,4,-1.0,1,1.0,0.0
species,creative_work,True,snake,film,-1,2,-1.0,1,1.0,0.0
species,creative_work,True,snake,mobile app,-1,3,1.0,0,0.0,0.0
species,creative_work,True,snake,national dance,1,1,1.0,1,1.0,0.0
species,creative_work,True,snake,painting,-1,1,-1.0,1,1.0,0.0
species,creative_work,True,snake,patent,-1,2,-1.0,1,1.0,0.0
species,creative_work,True,snake,play,-1,0,-1.0,1,1.0,0.0
species,creative_work,True,snake,religious text,1,2,-1.0,0,0.0,0.0
species,creative_work,True,snake,scientific paper,-1,4,-1.0,1,1.0,0.0
species,creative_work,True,snake,song,-1,4,-1.0,1,1.0,0.0
species,creative_work,True,snake,technological invention,1,0,1.0,1,1.0,0.0
species,creative_work,True,snake,video game,-1,2,-1.0,1,1.0,0.0
species,creative_work,True,snake,website,-1,5,-1.0,1,1.0,0.0
species,creative_work,True,spider,animation feature film,1,0,1.0,1,1.0,0.0
species,creative_work,True,spider,board game,-1,0,1.0,0,0.0,0.0
species,creative_work,True,spider,book,-1,3,-1.0,1,1.0,0.0
species,creative_work,True,spider,film,-1,1,1.0,0,0.0,0.0
species,creative_work,True,spider,mobile app,-1,2,1.0,0,0.0,0.0
species,creative_work,True,spider,national dance,1,2,1.0,1,1.0,0.0
species,creative_work,True,spider,painting,-1,0,-1.0,1,1.0,0.0
species,creative_work,True,spider,patent,-1,1,1.0,0,0.0,0.0
species,creative_work,True,spider,play,1,0,1.0,1,1.0,0.0
species,creative_work,True,spider,religious text,1,3,1.0,1,1.0,0.0
species,creative_work,True,spider,scientific paper,-1,3,-1.0,1,1.0,0.0
species,creative_work,True,spider,song,-1,3,-1.0,1,1.0,0.0
species,creative_work,True,spider,technological invention,1,1,1.0,1,1.0,0.0
species,creative_work,True,spider,video game,-1,1,1.0,0,0.0,0.0
species,creative_work,True,spider,website,-1,4,-1.0,1,1.0,0.0
species,creative_work,True,tree,animation feature film,1,0,1.0,1,1.0,0.0
species,creative_work,True,tree,board game,-1,0,1.0,0,0.0,0.0
species,creative_work,True,tree,book,-1,3,-1.0,1,1.0,0.0
species,creative_work,True,tree,film,-1,0,1.0,0,0.0,0.0
species,creative_work,True,tree,mobile app,-1,2,1.0,0,0.0,0.0
species,creative_work,True,tree,national dance,1,2,1.0,1,1.0,0.0
species,creative_work,True,tree,painting,-1,0,-1.0,1,1.0,0.0
species,creative_work,True,tree,patent,-1,1,1.0,0,0.0,0.0
species,creative_work,True,tree,play,1,0,1.0,1,1.0,0.0
species,creative_work,True,tree,religious text,1,3,1.0,1,1.0,0.0
species,creative_work,True,tree,scientific paper,-1,3,-1.0,1,1.0,0.0
species,creative_work,True,tree,song,-1,3,-1.0,1,1.0,0.0
species,creative_work,True,tree,technological invention,1,2,1.0,1,1.0,0.0
species,creative_work,True,tree,video game,-1,0,1.0,0,0.0,0.0
species,creative_work,True,tree,website,-1,4,-1.0,1,1.0,0.0
species,geographical_entity,True,amphibian,airport,-1,0,-1.0,1,1.0,0.0
species,geographical_entity,True,amphibian,ancient civilization,1,1,1.0,1,1.0,0.0
species,geographical_entity,True,amphibian,castle,-1,2,1.0,0,0.0,0.0
species,geographical_entity,True,amphibian,city,-1,0,1.0,0,0.0,0.0
species,geographical_entity,True,amphibian,dam,-1,0,-1.0,1,1.0,0.0
species,geographical_entity,True,amphibian,desert,1,1,1.0,1,1.0,0.0
species,geographical_entity,True,amphibian,highway,1,0,1.0,1,1.0,0.0
species,geographical_entity,True,amphibian,island,1,0,-1.0,0,0.0,0.0
species,geographical_entity,True,amphibian,lake,-1,3,-1.0,1,1.0,0.0
species,geographical_entity,True,amphibian,national park,1,0,1.0,1,1.0,0.0
species,geographical_entity,True,amphibian,nuclear power plant,1,1,1.0,1,1.0,0.0
species,geographical_entity,True,amphibian,river,-1,1,-1.0,1,1.0,0.0
species,geographical_entity,True,amphibian,volcano,-1,0,1.0,0,0.0,0.0
species,geographical_entity,True,amphibian,world heritage site,1,0,1.0,1,1.0,0.0
species,geographical_entity,True,amphibian,zoo,-1,0,1.0,0,0.0,0.0
species,geographical_entity,True,bacteria,airport,1,5,1.0,1,1.0,0.0
species,geographical_entity,True,bacteria,ancient civilization,1,7,1.0,1,1.0,0.0
species,geographical_entity,True,bacteria,castle,1,3,-1.0,0,0.0,0.0
species,geographical_entity,True,bacteria,city,1,5,1.0,1,1.0,0.0
species,geographical_entity,True,bacteria,dam,1,5,-1.0,0,0.0,0.0
species,geographical_entity,True,bacteria,desert,1,7,1.0,1,1.0,0.0
species,geographical_entity,True,bacteria,highway,1,6,-1.0,0,0.0,0.0
species,geographical_entity,True,bacteria,island,1,6,1.0,1,1.0,0.0
species,geographical_entity,True,bacteria,lake,1,2,-1.0,0,0.0,0.0
species,geographical_entity,True,bacteria,national park,1,6,1.0,1,1.0,0.0
species,geographical_entity,True,bacteria,nuclear power plant,1,7,1.0,1,1.0,0.0
species,geographical_entity,True,bacteria,river,1,4,-1.0,0,0.0,0.0
species,geographical_entity,True,bacteria,volcano,1,5,1.0,1,1.0,0.0
species,geographical_entity,True,bacteria,world heritage site,1,6,1.0,1,1.0,0.0
species,geographical_entity,True,bacteria,zoo,1,5,1.0,1,1.0,0.0
species,geographical_entity,True,bee,airport,-1,0,1.0,0,0.0,0.0
species,geographical_entity,True,bee,ancient civilization,1,2,1.0,1,1.0,0.0
species,geographical_entity,True,bee,castle,-1,1,1.0,0,0.0,0.0
species,geographical_entity,True,bee,city,-1,0,1.0,0,0.0,0.0
species,geographical_entity,True,bee,dam,1,0,-1.0,0,0.0,0.0
species,geographical_entity,True,bee,desert,1,2,1.0,1,1.0,0.0
species,geographical_entity,True,bee,highway,1,1,1.0,1,1.0,0.0
species,geographical_entity,True,bee,island,1,0,1.0,1,1.0,0.0
species,geographical_entity,True,bee,lake,-1,3,0.0,0,,1.0
species,geographical_entity,True,bee,national park,1,0,1.0,1,1.0,0.0
species,geographical_entity,True,bee,nuclear power plant,1,1,1.0,1,1.0,0.0
species,geographical_entity,True,bee,river,-1,1,-1.0,1,1.0,0.0
species,geographical_entity,True,bee,volcano,1,0,1.0,1,1.0,0.0
species,geographical_entity,True,bee,world heritage site,1,1,1.0,1,1.0,0.0
species,geographical_entity,True,bee,zoo,1,0,1.0,1,1.0,0.0
species,geographical_entity,True,bird,airport,-1,0,1.0,0,0.0,0.0
species,geographical_entity,True,bird,ancient civilization,1,2,1.0,1,1.0,0.0
species,geographical_entity,True,bird,castle,-1,1,1.0,0,0.0,0.0
species,geographical_entity,True,bird,city,-1,0,1.0,0,0.0,0.0
species,geographical_entity,True,bird,dam,1,0,-1.0,0,0.0,0.0
species,geographical_entity,True,bird,desert,1,2,1.0,1,1.0,0.0
species,geographical_entity,True,bird,highway,1,1,1.0,1,1.0,0.0
species,geographical_entity,True,bird,island,1,0,1.0,1,1.0,0.0
species,geographical_entity,True,bird,lake,-1,3,-1.0,1,1.0,0.0
species,geographical_entity,True,bird,national park,1,0,1.0,1,1.0,0.0
species,geographical_entity,True,bird,nuclear power plant,1,1,1.0,1,1.0,0.0
species,geographical_entity,True,bird,river,-1,1,-1.0,1,1.0,0.0
species,geographical_entity,True,bird,volcano,1,0,1.0,1,1.0,0.0
species,geographical_entity,True,bird,world heritage site,1,1,1.0,1,1.0,0.0
species,geographical_entity,True,bird,zoo,1,0,1.0,1,1.0,0.0
species,geographical_entity,True,butterfly,airport,-1,0,1.0,0,0.0,0.0
species,geographical_entity,True,butterfly,ancient civilization,1,2,1.0,1,1.0,0.0
species,geographical_entity,True,butterfly,castle,-1,1,1.0,0,0.0,0.0
species,geographical_entity,True,butterfly,city,-1,0,1.0,0,0.0,0.0
species,geographical_entity,True,butterfly,dam,1,0,-1.0,0,0.0,0.0
species,geographical_entity,True,butterfly,desert,1,2,1.0,1,1.0,0.0
species,geographical_entity,True,butterfly,highway,1,1,1.0,1,1.0,0.0
species,geographical_entity,True,butterfly,island,1,0,-1.0,0,0.0,0.0
species,geographical_entity,True,butterfly,lake,-1,3,-1.0,1,1.0,0.0
species,geographical_entity,True,butterfly,national park,1,0,1.0,1,1.0,0.0
species,geographical_entity,True,butterfly,nuclear power plant,1,1,1.0,1,1.0,0.0
species,geographical_entity,True,butterfly,river,-1,1,-1.0,1,1.0,0.0
species,geographical_entity,True,butterfly,volcano,1,0,1.0,1,1.0,0.0
species,geographical_entity,True,butterfly,world heritage site,1,1,1.0,1,1.0,0.0
species,geographical_entity,True,butterfly,zoo,1,0,1.0,1,1.0,0.0
species,geographical_entity,True,fish,airport,-1,0,1.0,0,0.0,0.0
species,geographical_entity,True,fish,ancient civilization,1,2,1.0,1,1.0,0.0
species,geographical_entity,True,fish,castle,-1,1,1.0,0,0.0,0.0
species,geographical_entity,True,fish,city,-1,0,1.0,0,0.0,0.0
species,geographical_entity,True,fish,dam,1,0,-1.0,0,0.0,0.0
species,geographical_entity,True,fish,desert,1,2,1.0,1,1.0,0.0
species,geographical_entity,True,fish,highway,1,1,1.0,1,1.0,0.0
species,geographical_entity,True,fish,island,1,0,1.0,1,1.0,0.0
species,geographical_entity,True,fish,lake,-1,2,-1.0,1,1.0,0.0
species,geographical_entity,True,fish,national park,1,1,1.0,1,1.0,0.0
species,geographical_entity,True,fish,nuclear power plant,1,1,1.0,1,1.0,0.0
species,geographical_entity,True,fish,river,-1,0,-1.0,1,1.0,0.0
species,geographical_entity,True,fish,volcano,1,0,1.0,1,1.0,0.0
species,geographical_entity,True,fish,world heritage site,1,1,1.0,1,1.0,0.0
species,geographical_entity,True,fish,zoo,1,0,1.0,1,1.0,0.0
species,geographical_entity,True,fungus,airport,1,1,1.0,1,1.0,0.0
species,geographical_entity,True,fungus,ancient civilization,1,4,1.0,1,1.0,0.0
species,geographical_entity,True,fungus,castle,1,0,1.0,1,1.0,0.0
species,geographical_entity,True,fungus,city,1,1,1.0,1,1.0,0.0
species,geographical_entity,True,fungus,dam,1,2,1.0,1,1.0,0.0
species,geographical_entity,True,fungus,desert,1,4,1.0,1,1.0,0.0
species,geographical_entity,True,fungus,highway,1,3,1.0,1,1.0,0.0
species,geographical_entity,True,fungus,island,1,2,1.0,1,1.0,0.0
species,geographical_entity,True,fungus,lake,-1,0,1.0,0,0.0,0.0
species,geographical_entity,True,fungus,national park,1,2,1.0,1,1.0,0.0
species,geographical_entity,True,fungus,nuclear power plant,1,3,1.0,1,1.0,0.0
species,geographical_entity,True,fungus,river,1,0,-1.0,0,0.0,0.0
species,geographical_entity,True,fungus,volcano,1,2,1.0,1,1.0,0.0
species,geographical_entity,True,fungus,world heritage site,1,3,1.0,1,1.0,0.0
species,geographical_entity,True,fungus,zoo,1,2,1.0,1,1.0,0.0
species,geographical_entity,True,grass,airport,-1,0,1.0,0,0.0,0.0
species,geographical_entity,True,grass,ancient civilization,1,2,1.0,1,1.0,0.0
species,geographical_entity,True,grass,castle,-1,1,1.0,0,0.0,0.0
species,geographical_entity,True,grass,city,-1,0,1.0,0,0.0,0.0
species,geographical_entity,True,grass,dam,1,0,-1.0,0,0.0,0.0
species,geographical_entity,True,grass,desert,1,2,1.0,1,1.0,0.0
species,geographical_entity,True,grass,highway,1,1,1.0,1,1.0,0.0
species,geographical_entity,True,grass,island,1,0,1.0,1,1.0,0.0
species,geographical_entity,True,grass,lake,-1,3,-1.0,1,1.0,0.0
species,geographical_entity,True,grass,national park,1,0,1.0,1,1.0,0.0
species,geographical_entity,True,grass,nuclear power plant,1,1,1.0,1,1.0,0.0
species,geographical_entity,True,grass,river,-1,1,-1.0,1,1.0,0.0
species,geographical_entity,True,grass,volcano,-1,0,1.0,0,0.0,0.0
species,geographical_entity,True,grass,world heritage site,1,1,1.0,1,1.0,0.0
species,geographical_entity,True,grass,zoo,1,0,1.0,1,1.0,0.0
species,geographical_entity,True,insect,airport,1,2,1.0,1,1.0,0.0
species,geographical_entity,True,insect,ancient civilization,1,4,1.0,1,1.0,0.0
species,geographical_entity,True,insect,castle,1,0,1.0,1,1.0,0.0
species,geographical_entity,True,insect,city,1,2,1.0,1,1.0,0.0
species,geographical_entity,True,insect,dam,1,2,1.0,1,1.0,0.0
species,geographical_entity,True,insect,desert,1,4,1.0,1,1.0,0.0
species,geographical_entity,True,insect,highway,1,3,1.0,1,1.0,0.0
species,geographical_entity,True,insect,island,1,3,1.0,1,1.0,0.0
species,geographical_entity,True,insect,lake,-1,0,1.0,0,0.0,0.0
species,geographical_entity,True,insect,national park,1,3,1.0,1,1.0,0.0
species,geographical_entity,True,insect,nuclear power plant,1,4,1.0,1,1.0,0.0
species,geographical_entity,True,insect,river,1,1,1.0,1,1.0,0.0
species,geographical_entity,True,insect,volcano,1,2,1.0,1,1.0,0.0
species,geographical_entity,True,insect,world heritage site,1,3,1.0,1,1.0,0.0
species,geographical_entity,True,insect,zoo,1,2,1.0,1,1.0,0.0
species,geographical_entity,True,mammal,airport,-1,0,-1.0,1,1.0,0.0
species,geographical_entity,True,mammal,ancient civilization,1,1,1.0,1,1.0,0.0
species,geographical_entity,True,mammal,castle,-1,2,1.0,0,0.0,0.0
species,geographical_entity,True,mammal,city,-1,0,1.0,0,0.0,0.0
species,geographical_entity,True,mammal,dam,-1,0,-1.0,1,1.0,0.0
species,geographical_entity,True,mammal,desert,1,1,1.0,1,1.0,0.0
species,geographical_entity,True,mammal,highway,1,0,1.0,1,1.0,0.0
species,geographical_entity,True,mammal,island,1,0,-1.0,0,0.0,0.0
species,geographical_entity,True,mammal,lake,-1,3,-1.0,1,1.0,0.0
species,geographical_entity,True,mammal,national park,1,0,1.0,1,1.0,0.0
species,geographical_entity,True,mammal,nuclear power plant,1,1,1.0,1,1.0,0.0
species,geographical_entity,True,mammal,river,-1,1,-1.0,1,1.0,0.0
species,geographical_entity,True,mammal,volcano,-1,0,1.0,0,0.0,0.0
species,geographical_entity,True,mammal,world heritage site,1,0,1.0,1,1.0,0.0
species,geographical_entity,True,mammal,zoo,-1,0,1.0,0,0.0,0.0
species,geographical_entity,True,phytoplankton,airport,-1,0,1.0,0,0.0,0.0
species,geographical_entity,True,phytoplankton,ancient civilization,1,1,1.0,1,1.0,0.0
species,geographical_entity,True,phytoplankton,castle,-1,2,1.0,0,0.0,0.0
species,geographical_entity,True,phytoplankton,city,-1,0,1.0,0,0.0,0.0
species,geographical_entity,True,phytoplankton,dam,-1,0,-1.0,1,1.0,0.0
species,geographical_entity,True,phytoplankton,desert,1,1,1.0,1,1.0,0.0
species,geographical_entity,True,phytoplankton,highway,1,0,-1.0,0,0.0,0.0
species,geographical_entity,True,phytoplankton,island,1,0,1.0,1,1.0,0.0
species,geographical_entity,True,phytoplankton,lake,-1,3,-1.0,1,1.0,0.0
species,geographical_entity,True,phytoplankton,national park,1,0,1.0,1,1.0,0.0
species,geographical_entity,True,phytoplankton,nuclear power plant,1,1,1.0,1,1.0,0.0
species,geographical_entity,True,phytoplankton,river,-1,1,-1.0,1,1.0,0.0
species,geographical_entity,True,phytoplankton,volcano,-1,0,1.0,0,0.0,0.0
species,geographical_entity,True,phytoplankton,world heritage site,1,0,1.0,1,1.0,0.0
species,geographical_entity,True,phytoplankton,zoo,-1,0,1.0,0,0.0,0.0
species,geographical_entity,True,plant,airport,1,0,1.0,1,1.0,0.0
species,geographical_entity,True,plant,ancient civilization,1,3,1.0,1,1.0,0.0
species,geographical_entity,True,plant,castle,-1,0,1.0,0,0.0,0.0
species,geographical_entity,True,plant,city,1,0,1.0,1,1.0,0.0
species,geographical_entity,True,plant,dam,1,1,1.0,1,1.0,0.0
species,geographical_entity,True,plant,desert,1,3,1.0,1,1.0,0.0
species,geographical_entity,True,plant,highway,1,2,1.0,1,1.0,0.0
species,geographical_entity,True,plant,island,1,1,1.0,1,1.0,0.0
species,geographical_entity,True,plant,lake,-1,1,-1.0,1,1.0,0.0
species,geographical_entity,True,plant,national park,1,2,1.0,1,1.0,0.0
species,geographical_entity,True,plant,nuclear power plant,1,2,1.0,1,1.0,0.0
species,geographical_entity,True,plant,river,1,0,-1.0,0,0.0,0.0
species,geographical_entity,True,plant,volcano,1,1,1.0,1,1.0,0.0
species,geographical_entity,True,plant,world heritage site,1,2,1.0,1,1.0,0.0
species,geographical_entity,True,plant,zoo,1,1,1.0,1,1.0,0.0
species,geographical_entity,True,snake,airport,-1,1,-1.0,1,1.0,0.0
species,geographical_entity,True,snake,ancient civilization,1,1,1.0,1,1.0,0.0
species,geographical_entity,True,snake,castle,-1,2,1.0,0,0.0,0.0
species,geographical_entity,True,snake,city,-1,1,-1.0,1,1.0,0.0
species,geographical_entity,True,snake,dam,-1,0,-1.0,1,1.0,0.0
species,geographical_entity,True,snake,desert,1,1,1.0,1,1.0,0.0
species,geographical_entity,True,snake,highway,1,0,1.0,1,1.0,0.0
species,geographical_entity,True,snake,island,-1,0,-1.0,1,1.0,0.0
species,geographical_entity,True,snake,lake,-1,3,-1.0,1,1.0,0.0
species,geographical_entity,True,snake,national park,1,0,1.0,1,1.0,0.0
species,geographical_entity,True,snake,nuclear power plant,1,0,1.0,1,1.0,0.0
species,geographical_entity,True,snake,river,-1,1,-1.0,1,1.0,0.0
species,geographical_entity,True,snake,volcano,-1,0,1.0,0,0.0,0.0
species,geographical_entity,True,snake,world heritage site,1,0,1.0,1,1.0,0.0
species,geographical_entity,True,snake,zoo,-1,0,1.0,0,0.0,0.0
species,geographical_entity,True,spider,airport,1,0,1.0,1,1.0,0.0
species,geographical_entity,True,spider,ancient civilization,1,2,1.0,1,1.0,0.0
species,geographical_entity,True,spider,castle,-1,1,1.0,0,0.0,0.0
