class1,class2,domain1,domain2,GT,GT_ratio_order,coqex,wikidata,gpt3_few_shot_cardinality,ttest_by_subclass_coqex,ttest_by_subclass_wikidata,ttest_by_subclass_gpt3_few_shot_cardinality,majority_by_subclass_coqex,majority_by_subclass_wikidata,majority_by_subclass_gpt3_few_shot_cardinality,coqex_precision,wikidata_precision,gpt3_few_shot_cardinality_precision,ttest_by_subclass_coqex_precision,ttest_by_subclass_wikidata_precision,ttest_by_subclass_gpt3_few_shot_cardinality_precision,majority_by_subclass_coqex_precision,majority_by_subclass_wikidata_precision,majority_by_subclass_gpt3_few_shot_cardinality_precision
conglomerate,skyscraper,organization,man-made_object,-1,0,-1,-1,-1,-0.9956313319946103,-0.9760598859745816,0,-0.9473684210526316,-1.0,-0.631578947368421,1,1,1,1,1,,1,1,1
conglomerate,bicycle,organization,man-made_object,-1,5,-1,1,-1,0,0.9987766278422215,-0.9803931661695356,-0.9473684210526316,0.7894736842105263,-1.0,1,0,1,,0,1,1,0,1
conglomerate,industrial robot,organization,man-made_object,-1,2,-1,1,-1,-0.9998127759851573,0.998867138748085,-0.9953600497729157,-0.9473684210526316,0.7894736842105263,-0.9473684210526316,1,0,1,1,0,1,1,0,1
public library,fast food restaurant,organization,organization,-1,0,-1,,-1,-0.9923129535280077,0.9841181884357117,0,-0.6842105263157895,1.0,-0.8947368421052632,1,,1,1,0,,1,0,1
public library,cryptocurrency exchange,organization,organization,1,2,-1,1,1,0,0.9841713097157134,0.9805115678865843,0.631578947368421,1.0,0.9473684210526315,0,1,1,,1,1,1,1,1
public library,cooperative,organization,organization,-1,1,-1,1,1,0,0.9839299394599604,0,-0.7894736842105263,1.0,-0.7894736842105263,1,0,0,,0,,1,0,1
public library,travel agency,organization,organization,1,0,-1,1,1,0,0.9841142733333399,0,-0.631578947368421,0.9473684210526315,0.6842105263157895,0,1,1,,1,,0,1,1
public library,film,organization,creative_work,-1,0,-1,-1,1,0,-0.987806805052285,0,0.6842105263157895,-0.9473684210526316,-0.5263157894736843,1,1,0,,1,,0,1,1
public library,book,organization,creative_work,-1,2,-1,-1,-1,0,0,-0.990171173859281,0.631578947368421,-0.8421052631578947,-0.9473684210526316,1,1,1,,,1,0,1,1
public library,board game,organization,creative_work,1,0,-1,1,1,0.9877753772764798,0.9841103169090611,0.956189062737436,0.7368421052631579,1.0,0.7894736842105263,0,1,1,1,1,1,1,1,1
public library,video game,organization,creative_work,-1,0,-1,-1,1,0.9876637585657458,0,-0.9954894597419196,0.7368421052631579,0.5263157894736842,-0.5263157894736843,1,1,0,0,,1,0,0,1
public library,painting,organization,creative_work,1,0,-1,-1,-1,0.9538939645281342,0,0,-0.5263157894736843,0.7368421052631579,-1.0,0,0,0,1,,,0,1,0
public library,mobile app,organization,creative_work,-1,1,0,1,-1,0,0.9837818656037762,-0.9960813434786989,0.631578947368421,0.8421052631578947,-0.5263157894736843,,0,1,,0,1,0,0,1
public library,song,organization,creative_work,-1,2,-1,-1,-1,0,0.9799303823129247,0,0.631578947368421,0.7894736842105263,0.5263157894736842,1,1,1,,0,,0,0,0
public library,play,organization,creative_work,1,1,-1,1,1,0,0.9816796998131445,0,0.5789473684210527,0.8421052631578947,0.6842105263157895,0,1,1,,1,,1,1,1
public library,patent,organization,creative_work,-1,1,-1,1,-1,-0.9950385089754635,0.9840267316683995,-0.9962974530825878,-0.8421052631578947,1.0,-0.6842105263157895,1,0,1,1,0,1,1,0,1
public library,scientific paper,organization,creative_work,-1,2,-1,-1,-1,0,0.9841948507180378,-0.9991280080333275,-0.631578947368421,1.0,-0.5789473684210527,1,1,1,,0,1,1,0,1
public library,national dance,organization,creative_work,1,2,-1,1,1,0.987856637093915,0.9841948507180378,0.9780955632411744,0.7368421052631579,1.0,0.9473684210526315,0,1,1,1,1,1,1,1,1
public library,religious text,organization,creative_work,1,3,-1,1,1,0,0.9840787524990133,0,0.631578947368421,1.0,0.8947368421052632,0,1,1,,1,,1,1,1
public library,animation feature film,organization,creative_work,1,1,-1,1,1,0.9877607144694043,0.9588615026278731,0.973471802343408,0.7368421052631579,0.631578947368421,0.9473684210526315,0,1,1,1,1,1,1,1,1
public library,technological invention,organization,creative_work,1,2,-1,1,1,0.9876646464161549,0.9841536247358635,0.9683822076455192,0.7368421052631579,1.0,0.8947368421052632,0,1,1,1,1,1,1,1,1
public library,website,organization,creative_work,-1,3,-1,1,-1,0,0.963676946895366,0,0.6842105263157895,-0.631578947368421,-0.9473684210526316,1,0,1,,0,,0,1,1
public library,satellite,organization,man-made_object,1,1,-1,1,1,0.955229868974898,0.98222018958313,0.9795522214905499,-0.5789473684210527,0.5789473684210527,0.9473684210526315,0,1,1,1,1,1,0,1,1
public library,space station,organization,man-made_object,1,5,-1,1,1,0.987632385418777,0.984185044897133,0.9806347506318143,0.7368421052631579,1.0,0.9473684210526315,0,1,1,1,1,1,1,1,1
public library,submarine,organization,man-made_object,1,2,-1,1,1,0.9873524957092131,0.9818365973998316,0.9800750209309141,0.6842105263157895,0.8947368421052632,0.9473684210526315,0,1,1,1,1,1,1,1,1
public library,oil tanker,organization,man-made_object,1,1,-1,1,1,0.9851009948237723,0.9841830842983287,0,0.631578947368421,1.0,0.7894736842105263,0,1,1,1,1,,1,1,1
public library,observatory,organization,man-made_object,1,2,-1,1,1,0.9869642049063627,0.9837736693803993,0.9793342557186905,0.6842105263157895,0.8947368421052632,0.9473684210526315,0,1,1,1,1,1,1,1,1
public library,spacecraft,organization,man-made_object,1,1,-1,1,1,0.9794952868813778,0.9841496981754716,0.9699287208971068,0.6842105263157895,1.0,0.9473684210526315,0,1,1,1,1,1,1,1,1
public library,helicopter,organization,man-made_object,1,0,-1,1,-1,0,0.9841634535197523,0,0.5789473684210527,1.0,0.5789473684210527,0,1,0,,1,,1,1,1
public library,wind turbine,organization,man-made_object,-1,0,-1,1,-1,0,0.9841181762619966,0,0.5263157894736842,1.0,-0.8947368421052632,1,0,1,,0,,0,0,1
public library,formula one circuit,organization,man-made_object,1,3,-1,1,1,0.9877613389116378,0.9821897245375613,0.9803583383173488,0.7368421052631579,0.8421052631578947,0.9473684210526315,0,1,1,1,1,1,1,1,1
public library,merchant ship,organization,man-made_object,1,0,-1,1,-1,0.9674679176823402,0.9841595191292153,0,0.631578947368421,1.0,-0.5263157894736843,0,1,0,1,1,,1,1,0
public library,percussion instrument,organization,man-made_object,1,2,-1,1,1,0.9870972775655584,0.9841909295065452,0.9667403186304709,0.6842105263157895,1.0,0.7368421052631579,0,1,1,1,1,1,1,1,1
public library,smartphone,organization,man-made_object,-1,4,0,1,-1,0,0.9841870072363083,-0.9995640084096179,-0.736842105263158,1.0,-1.0,,0,1,,0,1,1,0,1
public library,skyscraper,organization,man-made_object,1,1,-1,1,1,0.9869282595301819,0.9749236171868676,0,0.631578947368421,-0.5263157894736843,0.631578947368421,0,1,1,1,1,,1,0,1
public library,bicycle,organization,man-made_object,-1,3,-1,1,-1,0,0.9841928902201748,-0.9803917165325551,-0.5789473684210527,1.0,-1.0,1,0,1,,0,1,1,0,1
public library,industrial robot,organization,man-made_object,-1,1,-1,1,-1,-0.999786726508936,0.9841948507180378,-0.9950883471529288,-0.7894736842105263,1.0,-0.8421052631578947,1,0,1,1,0,1,1,0,1
fast food restaurant,cryptocurrency exchange,organization,organization,1,3,1,,1,0.9957706291674324,0,0.9875594097519763,0.6842105263157895,-0.736842105263158,0.8947368421052632,1,,1,1,,1,1,0,1
fast food restaurant,cooperative,organization,organization,-1,0,1,,1,0,-0.9660481620888178,0,0.5789473684210527,-0.9473684210526316,-0.5789473684210527,0,,0,,1,,0,1,1
fast food restaurant,travel agency,organization,organization,1,0,1,,1,0.987399423636378,0,0,0.631578947368421,-0.7894736842105263,0.7894736842105263,1,,1,1,,,1,0,1
fast food restaurant,film,organization,creative_work,-1,0,1,,1,0,-0.9972520080521342,0,0.631578947368421,-1.0,0.631578947368421,0,,0,,1,,0,1,0
fast food restaurant,book,organization,creative_work,-1,2,1,,-1,0,-0.9694328602458103,-0.9901710354681315,0.631578947368421,-1.0,-1.0,0,,1,,1,1,0,1,1
fast food restaurant,board game,organization,creative_work,1,0,1,,1,0.9969307488965912,0,0.9721206602083277,0.6842105263157895,-0.8421052631578947,0.8421052631578947,1,,1,1,,1,1,0,1
fast food restaurant,video game,organization,creative_work,-1,0,1,,1,0.996925908856661,-0.9782523668359223,-0.9954892251261744,0.6842105263157895,-1.0,-0.5263157894736843,0,,0,0,1,1,0,1,1
fast food restaurant,painting,organization,creative_work,1,0,1,,-1,0.9961599957398665,0,0,0.5789473684210527,-1.0,-0.8947368421052632,1,,0,1,,,1,0,0
fast food restaurant,mobile app,organization,creative_work,-1,1,1,,-1,0,-0.9940885463281491,-0.9960525574518848,0.631578947368421,-1.0,0.5263157894736842,0,,1,,1,1,0,1,0
fast food restaurant,song,organization,creative_work,-1,2,1,,-1,0,-0.9790218663808887,0,0.631578947368421,-1.0,0.5789473684210527,0,,1,,1,,0,1,0
fast food restaurant,play,organization,creative_work,1,1,1,,1,0,-0.9937733391173572,0,0.631578947368421,-1.0,0.7368421052631579,1,,1,,0,,1,0,1
fast food restaurant,patent,organization,creative_work,-1,0,1,,-1,0,0,-0.9962655682848403,-0.631578947368421,-0.631578947368421,-0.5789473684210527,0,,1,,,1,1,1,1
fast food restaurant,scientific paper,organization,creative_work,-1,2,1,,-1,0,0.9639063847342897,-0.9991218684693346,-0.5789473684210527,-0.5789473684210527,-0.5789473684210527,0,,1,,0,1,1,1,1
fast food restaurant,national dance,organization,creative_work,1,3,1,,1,0.9969343097079423,0.9639063847342897,0.9860360036260379,0.6842105263157895,-0.5789473684210527,0.8947368421052632,1,,1,1,1,1,1,0,1
fast food restaurant,religious text,organization,creative_work,1,4,1,,1,0,0,0,0.631578947368421,-0.736842105263158,0.8947368421052632,1,,1,,,,1,0,1
fast food restaurant,animation feature film,organization,creative_work,1,1,1,,1,0.9969301074152023,-0.9621058754224504,0.9831165587774064,0.6842105263157895,-1.0,0.8947368421052632,1,,1,1,0,1,1,0,1
fast food restaurant,technological invention,organization,creative_work,1,2,1,,1,0.9969259494842961,0,0.979892379155256,0.6842105263157895,-0.736842105263158,0.8947368421052632,1,,1,1,,1,1,0,1
fast food restaurant,website,organization,creative_work,-1,3,-1,,-1,0,-0.9990148458977827,0,0.6842105263157895,-1.0,-0.7894736842105263,1,,1,,1,,0,1,1
fast food restaurant,satellite,organization,man-made_object,1,2,1,,1,0.9961167624067706,-0.9718250608818879,0.9869546748748894,0.5789473684210527,-1.0,0.8947368421052632,1,,1,1,0,1,1,0,1
fast food restaurant,space station,organization,man-made_object,1,5,1,,1,0.9969245309610189,0,0.9876370487339388,0.6842105263157895,-0.5789473684210527,0.8947368421052632,1,,1,1,,1,1,0,1
fast food restaurant,submarine,organization,man-made_object,1,3,1,,1,0.9969126398727265,0,0.9872842529398059,0.6842105263157895,-0.9473684210526316,0.8947368421052632,1,,1,1,,1,1,0,1
fast food restaurant,oil tanker,organization,man-made_object,1,1,1,,1,0.9968228617433463,0,0.9679652584987553,0.6842105263157895,-0.631578947368421,0.8421052631578947,1,,1,1,,1,1,0,1
fast food restaurant,observatory,organization,man-made_object,1,2,1,,1,0.9968962076605421,-0.9849880779076136,0.9868172413721005,0.6842105263157895,-1.0,0.8947368421052632,1,,1,1,0,1,1,0,1
fast food restaurant,spacecraft,organization,man-made_object,1,1,1,,1,0.9966456432287131,0,0.9808734507018808,0.6842105263157895,-0.6842105263157895,0.8947368421052632,1,,1,1,,1,1,0,1
fast food restaurant,helicopter,organization,man-made_object,1,0,1,,-1,0.9958728675228544,0,0.9570741397903894,0.5789473684210527,-0.631578947368421,0.631578947368421,1,,0,1,,1,1,0,1
fast food restaurant,wind turbine,organization,man-made_object,1,0,1,,-1,0.9950678137229059,0,0,0.5789473684210527,-0.736842105263158,-0.6842105263157895,1,,0,1,,,1,0,0
fast food restaurant,formula one circuit,organization,man-made_object,1,3,1,,1,0.9969301347160145,-0.9739411058227062,0.9874628279956965,0.6842105263157895,-1.0,0.8947368421052632,1,,1,1,0,1,1,0,1
fast food restaurant,merchant ship,organization,man-made_object,1,0,1,,-1,0.9963826499274449,0,0.9514519310739099,0.631578947368421,-0.6842105263157895,0.5789473684210527,1,,0,1,,1,1,0,1
fast food restaurant,percussion instrument,organization,man-made_object,1,3,1,,1,0.9969017646081243,0.9564060156107439,0.978850156907847,0.631578947368421,-0.631578947368421,0.7894736842105263,1,,1,1,1,1,1,0,1
fast food restaurant,smartphone,organization,man-made_object,-1,4,1,,-1,0,0,-0.9995640044593594,-0.6842105263157895,-0.631578947368421,-1.0,0,,1,,,1,1,1,1
fast food restaurant,skyscraper,organization,man-made_object,1,1,1,,1,0.9968947629563153,-0.9778571954176519,0,0.6842105263157895,-1.0,0.6842105263157895,1,,1,1,0,,1,0,1
fast food restaurant,bicycle,organization,man-made_object,-1,3,-1,,-1,0,0.9603034051404863,-0.9803914560414634,0.5263157894736842,-0.631578947368421,-1.0,1,,1,,0,1,0,1,1
fast food restaurant,industrial robot,organization,man-made_object,-1,0,-1,,-1,-0.9994779789493105,0.9639063847342897,-0.9950380622936881,-0.9473684210526316,-0.5789473684210527,-0.8421052631578947,1,,1,1,0,1,1,1,1
cryptocurrency exchange,cooperative,organization,organization,-1,3,-1,-1,-1,-0.9593062558203589,-0.9923895685629699,-0.9997387488249664,-0.8421052631578947,-0.8421052631578947,-1.0,1,1,1,1,1,1,1,1,1
cryptocurrency exchange,travel agency,organization,organization,-1,2,-1,-1,-1,-0.9577272157189082,-0.9797644209165951,-0.9925332233821578,-0.7894736842105263,-0.8421052631578947,-0.9473684210526316,1,1,1,1,1,1,1,1,1
cryptocurrency exchange,film,organization,creative_work,-1,3,1,-1,-1,0,-0.9972547199389709,-0.9999984392906947,-0.5789473684210527,-1.0,-1.0,0,1,1,,1,1,1,1,1
cryptocurrency exchange,book,organization,creative_work,-1,5,1,-1,-1,0,-0.9694959345688922,-0.9901721046086974,0.5263157894736842,-1.0,-0.9473684210526316,0,1,1,,1,1,0,1,1
cryptocurrency exchange,board game,organization,creative_work,-1,2,1,-1,-1,0,0,-0.999969170633055,0.5263157894736842,-0.8947368421052632,-0.9473684210526316,0,1,1,,,1,0,1,1
cryptocurrency exchange,video game,organization,creative_work,-1,3,1,-1,-1,0,-0.9783490347236979,-0.9954910374349094,0.5263157894736842,-1.0,-0.7894736842105263,0,1,1,,1,1,0,1,1
cryptocurrency exchange,painting,organization,creative_work,-1,2,1,-1,-1,0,0,0,-0.736842105263158,-1.0,-1.0,0,1,1,,,,1,1,1
cryptocurrency exchange,mobile app,organization,creative_work,-1,4,1,-1,-1,0,-0.9982798055305391,-0.9962699648884564,0.5789473684210527,-1.0,-1.0,0,1,1,,1,1,0,1,1
cryptocurrency exchange,song,organization,creative_work,-1,5,1,-1,-1,0,-0.9803207557073043,0,-0.5263157894736843,-1.0,-1.0,0,1,1,,1,,1,1,1
cryptocurrency exchange,play,organization,creative_work,-1,1,1,-1,-1,0,-0.9946074648046488,-0.9999382336518299,0.5789473684210527,-1.0,-1.0,0,1,1,,1,1,0,1,1
cryptocurrency exchange,patent,organization,creative_work,-1,3,-1,-1,-1,-0.9963793128248618,0,-0.9965054364165413,-0.9473684210526316,-0.631578947368421,-0.736842105263158,1,1,1,1,,1,1,1,1
cryptocurrency exchange,scientific paper,organization,creative_work,-1,5,1,-1,-1,0,0.9980702306921804,-0.9991682423787557,-0.7894736842105263,-0.5789473684210527,-0.631578947368421,0,1,1,,0,1,1,1,1
cryptocurrency exchange,national dance,organization,creative_work,1,0,1,1,1,0,0.9980702306921804,-0.9999999798829254,0.6842105263157895,-0.5789473684210527,-1.0,1,1,1,,1,0,1,0,0
cryptocurrency exchange,religious text,organization,creative_work,1,1,1,-1,-1,0,-0.9738354478782595,0,0.5263157894736842,-0.736842105263158,-1.0,1,0,0,,0,,1,0,0
cryptocurrency exchange,animation feature film,organization,creative_work,-1,1,1,-1,0,0,-0.9625975082814519,-0.9922200178335551,0.5263157894736842,-1.0,-0.7894736842105263,0,1,,,1,1,0,1,1
cryptocurrency exchange,technological invention,organization,creative_work,-1,0,1,-1,0,0,0,-0.9848844404369831,0.6842105263157895,-0.736842105263158,-0.631578947368421,0,1,,,,1,0,1,1
cryptocurrency exchange,website,organization,creative_work,-1,6,-1,-1,-1,0,-0.9990461930882176,0,0.5263157894736842,-1.0,-1.0,1,1,1,,1,,0,1,1
cryptocurrency exchange,satellite,organization,man-made_object,-1,0,-1,-1,-1,0,-0.9750517403164789,-0.996048743981535,-0.8421052631578947,-1.0,-1.0,1,1,1,,1,1,1,1,1
cryptocurrency exchange,space station,organization,man-made_object,1,2,1,1,1,0,0,0.9952095354537224,0.5789473684210527,-0.5789473684210527,0.6842105263157895,1,1,1,,,1,1,0,1
cryptocurrency exchange,submarine,organization,man-made_object,1,0,1,-1,1,0,-0.953452628406168,-0.962635773441285,0.5263157894736842,-0.9473684210526316,-0.7894736842105263,1,0,1,,0,0,1,0,0
cryptocurrency exchange,oil tanker,organization,man-made_object,-1,1,1,-1,0,0,0,-0.9999999666969878,-0.6842105263157895,-0.6842105263157895,-0.8947368421052632,0,1,,,,1,1,1,1
cryptocurrency exchange,observatory,organization,man-made_object,-1,0,1,-1,0,0,-0.994045102188467,-0.9994154795101149,-0.631578947368421,-1.0,-0.9473684210526316,0,1,,,1,1,1,1,1
cryptocurrency exchange,spacecraft,organization,man-made_object,-1,1,1,-1,-1,0,0,-0.9977428466445035,-0.631578947368421,-0.736842105263158,-0.6842105263157895,0,1,1,,,1,1,1,1
cryptocurrency exchange,helicopter,organization,man-made_object,-1,2,-1,-1,-1,0,0,-0.9999999999999737,-0.8947368421052632,-0.736842105263158,-1.0,1,1,1,,,1,1,1,1
cryptocurrency exchange,wind turbine,organization,man-made_object,-1,2,-1,-1,-1,0,0,-0.9688506287463006,-0.8421052631578947,-0.736842105263158,-1.0,1,1,1,,,1,1,1,1
cryptocurrency exchange,formula one circuit,organization,man-made_object,1,0,1,-1,1,0,-0.976958459822222,-0.9978662621225637,0.5263157894736842,-1.0,-0.6842105263157895,1,0,1,,0,0,1,0,0
cryptocurrency exchange,merchant ship,organization,man-made_object,-1,2,-1,-1,-1,0,0,-0.9999987839551183,-0.736842105263158,-0.7894736842105263,-0.8947368421052632,1,1,1,,,1,1,1,1
cryptocurrency exchange,percussion instrument,organization,man-made_object,1,0,1,-1,1,0,0.9916792996454203,-0.9989565214547804,0.5263157894736842,-0.5789473684210527,-1.0,1,0,1,,1,0,1,0,0
cryptocurrency exchange,smartphone,organization,man-made_object,-1,7,1,1,-1,0,0.9635563851156231,-0.9995640349774628,-0.736842105263158,-0.5789473684210527,-1.0,0,0,1,,0,1,1,1,1
cryptocurrency exchange,skyscraper,organization,man-made_object,-1,1,1,-1,-1,0,-0.978558746723631,-0.9862274173260985,-0.631578947368421,-1.0,-0.6842105263157895,0,1,1,,1,1,1,1,1
cryptocurrency exchange,bicycle,organization,man-made_object,-1,6,-1,1,-1,0,0.9959474784396147,-0.9803934684721527,-0.6842105263157895,-0.5789473684210527,-1.0,1,0,1,,0,1,1,1,1
cryptocurrency exchange,industrial robot,organization,man-made_object,-1,3,-1,1,-1,-0.999804145019776,0.9980702306921804,-0.9954145700727435,-0.9473684210526316,-0.5789473684210527,-1.0,1,0,1,1,0,1,1,1,1
cooperative,travel agency,organization,organization,1,1,-1,1,0,0,0.9689704008089902,0,0.5789473684210527,0.631578947368421,0.631578947368421,0,1,,,1,,1,1,1
cooperative,film,organization,creative_work,1,0,1,-1,1,0,-0.9972424451195775,0.9604326580337215,0.9473684210526315,-1.0,-0.5263157894736843,1,0,1,,0,1,1,0,0
cooperative,book,organization,creative_work,-1,1,1,-1,-1,0,-0.9692099848177516,-0.9901712821688369,0.8421052631578947,-1.0,-0.9473684210526316,0,1,1,,1,1,0,1,1
cooperative,board game,organization,creative_work,1,1,1,-1,1,0.9742864049739713,0.9620357969463532,0.9980138982926994,1.0,0.631578947368421,0.7894736842105263,1,0,1,1,1,1,1,1,1
cooperative,video game,organization,creative_work,1,0,1,-1,1,0.9742285705584354,-0.9779090384455887,-0.995489643373965,1.0,-1.0,-0.5263157894736843,1,0,1,1,0,0,1,0,0
cooperative,painting,organization,creative_work,1,1,1,-1,-1,0.9646505994859879,0,0,0.7368421052631579,-1.0,-0.8947368421052632,1,0,0,1,,,1,0,0
cooperative,mobile app,organization,creative_work,-1,0,1,-1,-1,0,0,-0.996104198753469,0.8947368421052632,-0.7894736842105263,-0.5789473684210527,0,1,1,,,1,0,1,1
cooperative,song,organization,creative_work,-1,1,1,-1,-1,0,-0.9737930848226329,0,0.8421052631578947,-1.0,-0.5263157894736843,0,1,1,,1,,0,1,1
cooperative,play,organization,creative_work,1,2,1,-1,1,0,-0.9897202217468495,0.9885127466908546,0.8421052631578947,-0.9473684210526316,0.631578947368421,1,0,1,,0,1,1,0,1
cooperative,patent,organization,creative_work,-1,0,1,-1,-1,-0.9836734970236666,0,-0.9963228254913129,-0.6842105263157895,0.631578947368421,-0.5789473684210527,0,1,1,1,,1,1,0,1
cooperative,scientific paper,organization,creative_work,-1,1,1,-1,-1,0,0.9957290815896195,-0.9991328565336731,0.5789473684210527,0.6842105263157895,-0.5263157894736843,0,1,1,,0,1,0,0,1
cooperative,national dance,organization,creative_work,1,3,1,1,1,0.9743289139161854,0.9957290815896195,0.9996545540792714,1.0,0.6842105263157895,1.0,1,1,1,1,1,1,1,1,1
cooperative,religious text,organization,creative_work,1,5,1,-1,1,0,0,0.9513931592997058,0.9473684210526315,0.5263157894736842,0.8947368421052632,1,0,1,,,1,1,1,1
cooperative,animation feature film,organization,creative_work,1,2,1,-1,1,0.974278746510115,-0.9603295965628416,0.9994465359107075,0.9473684210526315,-1.0,0.9473684210526315,1,0,1,1,0,1,1,0,1
cooperative,technological invention,organization,creative_work,1,3,1,1,1,0.9742290530950892,0.9875527013431885,0.9991218716450498,1.0,0.5789473684210527,0.8421052631578947,1,1,1,1,1,1,1,1,1
cooperative,website,organization,creative_work,-1,2,-1,-1,-1,0,-0.9988960713226825,0,0.8947368421052632,-1.0,-0.8421052631578947,1,1,1,,1,,0,1,1
cooperative,satellite,organization,man-made_object,1,2,1,-1,1,0.9641918388432436,-0.9572479962177001,0.9997070616908827,0.6842105263157895,-0.9473684210526316,1.0,1,0,1,1,0,1,1,0,1
cooperative,space station,organization,man-made_object,1,6,1,1,1,0.9742121323328546,0.994509276948466,0.9997426546721302,0.8947368421052632,0.631578947368421,1.0,1,1,1,1,1,1,1,1,1
cooperative,submarine,organization,man-made_object,1,3,1,-1,1,0.9740697984760303,0,0.9997246102738464,0.9473684210526315,-0.8421052631578947,1.0,1,0,1,1,,1,1,0,1
cooperative,oil tanker,organization,man-made_object,1,2,1,1,1,0.972990721316501,0.9942905290144515,0.9972025179742545,0.8947368421052632,0.631578947368421,0.6842105263157895,1,1,1,1,1,1,1,1,1
cooperative,observatory,organization,man-made_object,1,3,1,1,1,0.9738731837404047,0,0.9996995462647964,0.9473684210526315,-0.8421052631578947,1.0,1,1,1,1,,1,1,0,1
cooperative,spacecraft,organization,man-made_object,1,2,1,-1,0,0.9708218514263673,0.9868377972022377,0.9992421184197331,1.0,0.631578947368421,0.9473684210526315,1,0,,1,1,1,1,1,1
cooperative,helicopter,organization,man-made_object,1,1,1,1,-1,0.9610119557543169,0.9906429227958915,0.9940979423687905,0.7894736842105263,0.631578947368421,0.5789473684210527,1,1,0,1,1,1,1,1,1
cooperative,wind turbine,organization,man-made_object,1,0,-1,1,-1,0,0.9630663451726202,0,0.6842105263157895,0.5789473684210527,-0.7894736842105263,0,1,0,,1,,1,1,0
cooperative,formula one circuit,organization,man-made_object,1,4,1,-1,1,0.9742790724648653,-0.9602476141515042,0.9997338391624558,0.9473684210526315,-0.9473684210526316,1.0,1,0,1,1,0,1,1,0,1
cooperative,merchant ship,organization,man-made_object,1,1,1,-1,-1,0.9675108031982391,0.9891684644961601,0.9914525652539984,0.8421052631578947,0.6842105263157895,-0.5789473684210527,1,0,0,1,1,1,1,1,0
cooperative,percussion instrument,organization,man-made_object,1,3,1,-1,1,0.9739397530909958,0.9952947088121412,0.9990202113589698,0.8947368421052632,0.6842105263157895,0.7894736842105263,1,0,1,1,1,1,1,1,1
cooperative,smartphone,organization,man-made_object,-1,3,1,1,-1,0,0.9948106887376881,-0.9995640115011483,-0.5789473684210527,0.631578947368421,-1.0,0,0,1,,0,1,1,0,1
cooperative,skyscraper,organization,man-made_object,1,2,1,-1,0,0.9738558051734898,-0.9752160698658253,0.9828569650297873,0.8947368421052632,-1.0,0.7368421052631579,1,0,,1,0,1,1,0,1
cooperative,bicycle,organization,man-made_object,-1,2,-1,1,-1,0,0.9955167937869964,-0.980391920401491,0.631578947368421,0.6842105263157895,-1.0,1,0,1,,0,1,0,0,1
cooperative,industrial robot,organization,man-made_object,0,0,-1,1,-1,-0.9997127825046317,0.9957290815896195,-0.9951285178016793,-0.7894736842105263,0.6842105263157895,-0.7894736842105263,0,0,0,0,0,0,0,0,0
travel agency,film,organization,creative_work,-1,0,1,-1,1,0,-0.9972518074156196,0,0.7894736842105263,-1.0,-0.7894736842105263,0,1,0,,1,,0,1,1
travel agency,book,organization,creative_work,-1,2,1,-1,-1,0,-0.9694282027603811,-0.9901716876989622,0.6842105263157895,-1.0,-0.9473684210526316,0,1,1,,1,1,0,1,1
travel agency,board game,organization,creative_work,1,0,1,-1,1,0.9891805333725546,0,0,0.8421052631578947,-0.631578947368421,-0.5263157894736843,1,0,1,1,,,1,0,0
travel agency,video game,organization,creative_work,-1,0,1,-1,1,0.9891136918256467,-0.9782452546641323,-0.9954903307975862,0.8421052631578947,-1.0,-0.5789473684210527,0,1,0,0,1,1,0,1,1
travel agency,painting,organization,creative_work,1,0,1,-1,-1,0.9734453846970894,0,0,0.5789473684210527,-1.0,-0.9473684210526316,1,0,0,1,,,1,0,0
travel agency,mobile app,organization,creative_work,-1,1,1,-1,-1,0,-0.9944678106225611,-0.996186790899699,0.7368421052631579,-0.9473684210526316,-0.8947368421052632,0,1,1,,1,1,0,1,1
travel agency,song,organization,creative_work,-1,2,1,-1,-1,0,-0.978934999800362,0,0.7894736842105263,-1.0,-0.5789473684210527,0,1,1,,1,,0,1,1
travel agency,play,organization,creative_work,1,1,1,-1,1,0,-0.9937242081358486,0,0.7368421052631579,-1.0,-0.631578947368421,1,0,1,,0,,1,0,0
travel agency,patent,organization,creative_work,-1,1,1,-1,-1,-0.9935848513883025,0,-0.996413974112174,-0.736842105263158,-0.5263157894736843,-0.631578947368421,0,1,1,1,,1,1,1,1
travel agency,scientific paper,organization,creative_work,-1,2,1,-1,-1,0,0.9975741784835903,-0.9991504851160686,-0.5789473684210527,0.5263157894736842,-0.5789473684210527,0,1,1,,0,1,1,0,1
travel agency,national dance,organization,creative_work,1,2,1,1,1,0.9892293930207808,0.9975741784835903,0.9895774776565258,0.8421052631578947,0.5263157894736842,0.7894736842105263,1,1,1,1,1,1,1,1,1
travel agency,religious text,organization,creative_work,1,3,1,-1,1,0,0,0,0.7894736842105263,-0.7894736842105263,0.631578947368421,1,0,1,,,,1,0,1
travel agency,animation feature film,organization,creative_work,1,1,1,-1,1,0.989171722579282,-0.962070179771468,0.9816934529523649,0.8421052631578947,-1.0,0.7368421052631579,1,0,1,1,0,1,1,0,1
travel agency,technological invention,organization,creative_work,1,2,1,-1,1,0.9891142347886084,0,0.9689536533220947,0.8421052631578947,-0.631578947368421,0.7368421052631579,1,0,1,1,,1,1,0,1
travel agency,website,organization,creative_work,-1,3,-1,-1,-1,0,-0.9990125932032236,0,0.7894736842105263,-1.0,-0.9473684210526316,1,1,1,,1,,0,1,1
