class1,class2,domain1,domain2,GT,interdomain,weight,wikidata,coqex,gpt,prob_lesser,prob_greater,prediction,accuracy
cryptocurrency exchange,website,organization,creative_work,-1,True,-1.0,-1.0,0.5263157894736842,-1.0,0.8363067072481158,0.16369329275188416,-1,1
politician,university,occupation,organization,1,True,1.0,1.0,-0.7894736842105263,-0.6842105263157895,0.6816073919577752,0.3183926080422248,-1,0
bird,zoo,species,geographical_entity,1,True,-0.736842105263158,-0.736842105263158,0.8421052631578947,1.0,0.13750457045055153,0.8624954295494485,1,1
highway,publisher,geographical_entity,organization,-1,True,-0.9473684210526316,-0.9473684210526316,-0.8947368421052632,0.9473684210526316,0.3839514362894575,0.6160485637105425,1,0
highway,university,geographical_entity,organization,-1,True,-0.9473684210526316,-0.9473684210526316,-0.8947368421052632,0.9473684210526316,0.3839514362894575,0.6160485637105425,1,0
play,formula one circuit,creative_work,man-made_object,1,True,-0.5263157894736843,-0.5263157894736843,0.5263157894736842,1.0,0.1469245799621186,0.8530754200378814,1,1
highway,spacecraft,geographical_entity,man-made_object,-1,True,0.631578947368421,0.631578947368421,-0.8421052631578947,0.9473684210526316,0.18292643496467498,0.817073565035325,1,0
bee,castle,species,geographical_entity,-1,True,-1.0,-1.0,0.8947368421052632,1.0,0.15365809027335264,0.8463419097266474,1,0
film,patent,creative_work,creative_work,-1,False,1.0,1.0,-0.9473684210526316,-0.5263157894736843,0.6505642146202574,0.3494357853797426,-1,1
NBA player,book,occupation,creative_work,-1,True,-1.0,-1.0,-0.5263157894736843,-0.9473684210526316,0.9043593475604893,0.09564065243951071,-1,1
school teacher,cooperative,occupation,organization,1,True,0.9473684210526316,0.9473684210526316,0.5789473684210527,1.0,0.06198743489166836,0.9380125651083316,1,1
politician,patent,occupation,creative_work,1,True,1.0,1.0,-0.8421052631578947,-0.8947368421052632,0.7542897598737553,0.24571024012624462,-1,0
dam,public library,geographical_entity,organization,-1,True,0.7894736842105263,0.7894736842105263,0.6842105263157895,-0.6842105263157895,0.4793100103505551,0.5206899896494449,1,0
butterfly,religious text,species,creative_work,1,True,-0.631578947368421,-0.631578947368421,0.8421052631578947,0.8947368421052632,0.14940146937599663,0.8505985306240034,1,1
researcher,merchant ship,occupation,man-made_object,1,True,0.9473684210526316,0.9473684210526316,0.5789473684210527,-0.6842105263157895,0.47202854694587726,0.5279714530541227,1,1
tree,airline,species,organization,1,True,-1.0,-1.0,1.0,0.9473684210526316,0.15518555724272398,0.844814442757276,1,1
lawyer,football club,occupation,organization,1,True,0.6842105263157895,0.6842105263157895,1.0,0.631578947368421,0.09440431153130302,0.905595688468697,1,1
nurse,film,occupation,creative_work,1,True,-1.0,-1.0,0.6842105263157895,1.0,0.17267480967995064,0.8273251903200494,1,1
bank,merchant ship,organization,man-made_object,-1,True,1.0,1.0,-0.5263157894736843,-0.8421052631578947,0.6965904460492542,0.3034095539507458,-1,1
researcher,university,occupation,organization,1,True,-0.9473684210526316,-0.9473684210526316,0.5263157894736842,-0.631578947368421,0.7365723017180913,0.2634276982819087,-1,0
phytoplankton,spacecraft,species,man-made_object,-1,True,-1.0,-1.0,1.0,1.0,0.144810589580176,0.855189410419824,1,0
city,technological invention,geographical_entity,creative_work,1,True,1.0,1.0,0.9473684210526316,0.6842105263157895,0.0754838047296359,0.9245161952703641,1,1
airline pilot,nuclear power plant,occupation,geographical_entity,1,True,0.9473684210526316,0.9473684210526316,0.9473684210526316,0.9473684210526316,0.05318180205737588,0.9468181979426241,1,1
bank,cooperative,organization,organization,-1,False,1.0,1.0,-0.8421052631578947,-0.9473684210526316,0.7690623949473164,0.23093760505268354,-1,1
bacteria,world heritage site,species,geographical_entity,1,True,-1.0,-1.0,0.9473684210526316,1.0,0.1491802580919378,0.8508197419080622,1,1
fashion designer,football club,occupation,organization,1,True,-1.0,-1.0,-0.736842105263158,0.9473684210526316,0.3671651097595121,0.6328348902404879,1,1
nuclear power plant,skyscraper,geographical_entity,man-made_object,-1,True,-1.0,-1.0,0.5263157894736842,-0.8421052631578947,0.8000806022248358,0.19991939777516424,-1,1
tree,cryptocurrency exchange,species,organization,1,True,-0.8947368421052632,-0.8947368421052632,1.0,1.0,0.13683516759415026,0.8631648324058497,1,1
butterfly,technological invention,species,creative_work,1,True,-0.5789473684210527,-0.5789473684210527,0.9473684210526316,0.8947368421052632,0.13681821569754593,0.8631817843024541,1,1
university,smartphone,organization,man-made_object,-1,True,1.0,1.0,-0.5789473684210527,-1.0,0.7521604745358813,0.24783952546411872,-1,1
astronaut,city,occupation,geographical_entity,-1,True,-0.8947368421052632,-0.8947368421052632,0.736842105263158,-0.9473684210526316,0.7931899494004835,0.20681005059951652,-1,1
politician,city,occupation,geographical_entity,1,True,1.0,1.0,-0.631578947368421,-0.7368421052631579,0.6765616746035517,0.3234383253964484,-1,0
cryptocurrency exchange,book,organization,creative_work,-1,True,-1.0,-1.0,0.5263157894736842,-0.9473684210526316,0.8248559528982512,0.1751440471017488,-1,1
astronaut,nuclear power plant,occupation,geographical_entity,1,True,0.5263157894736843,0.5263157894736843,0.736842105263158,0.631578947368421,0.1204844434577842,0.8795155565422158,1,1
lake,wind turbine,geographical_entity,man-made_object,1,True,1.0,1.0,-0.736842105263158,-0.631578947368421,0.6558639360413117,0.34413606395868834,-1,0
publisher,wind turbine,organization,man-made_object,-1,True,1.0,1.0,-0.5263157894736843,-0.9473684210526316,0.7298606901952769,0.27013930980472306,-1,1
police officer,merchant ship,occupation,man-made_object,1,True,1.0,1.0,1.0,0.8947368421052632,0.053869936242751715,0.9461300637572483,1,1
tree,airline pilot,species,occupation,-1,True,-0.9473684210526316,-0.9473684210526316,-0.736842105263158,0.631578947368421,0.47777499812908375,0.5222250018709163,1,0
amphibian,architect,species,occupation,-1,True,-0.8421052631578947,-0.8421052631578947,-0.5789473684210527,-0.5789473684210527,0.8337963794622645,0.16620362053773555,-1,1
bacteria,highway,species,geographical_entity,1,True,-1.0,-1.0,0.8421052631578947,-0.6842105263157895,0.7177821554145504,0.28221784458544963,-1,0
song,smartphone,creative_work,man-made_object,-1,True,0.9473684210526316,0.9473684210526316,-0.7894736842105263,-1.0,0.7828818524665069,0.21711814753349307,-1,1
nurse,dam,occupation,geographical_entity,1,True,-0.8947368421052632,-0.8947368421052632,0.6842105263157895,1.0,0.16345809166461533,0.8365419083353847,1,1
journalist,university,occupation,organization,1,True,0.8947368421052632,0.8947368421052632,0.631578947368421,0.5263157894736842,0.12066913822284353,0.8793308617771565,1,1
public library,spacecraft,organization,man-made_object,1,True,1.0,1.0,0.6842105263157895,0.9473684210526316,0.06076226039701049,0.9392377396029895,1,1
bacteria,play,species,creative_work,1,True,-1.0,-1.0,0.7894736842105263,0.7368421052631579,0.22627138477727038,0.7737286152227296,1,1
world heritage site,smartphone,geographical_entity,man-made_object,-1,True,-0.736842105263158,-0.736842105263158,-0.5789473684210527,-1.0,0.9000743102929741,0.09992568970702591,-1,1
airline pilot,cryptocurrency exchange,occupation,organization,1,True,1.0,1.0,0.8947368421052632,0.9473684210526316,0.053276814075641554,0.9467231859243584,1,1
bacteria,film,species,creative_work,1,True,-1.0,-1.0,0.7368421052631579,0.5263157894736842,0.2954559630515998,0.7045440369484002,1,1
school teacher,observatory,occupation,man-made_object,1,True,0.8421052631578947,0.8421052631578947,0.5789473684210527,1.0,0.06593359811062005,0.93406640188938,1,1
volcano,football club,geographical_entity,organization,1,True,-1.0,-1.0,-0.5263157894736843,-0.8421052631578947,0.8893212843878984,0.11067871561210157,-1,0
lawyer,national dance,occupation,creative_work,1,True,1.0,1.0,1.0,0.631578947368421,0.07879718286675985,0.9212028171332401,1,1
astronaut,public library,occupation,organization,-1,True,-0.9473684210526316,-0.9473684210526316,-0.631578947368421,-1.0,0.914100811481732,0.08589918851826805,-1,1
snake,mammal,species,species,-1,False,-0.7894736842105263,-0.7894736842105263,-0.8947368421052632,-0.9473684210526316,0.9136251950657176,0.08637480493428244,-1,1
airline pilot,volcano,occupation,geographical_entity,1,True,0.8421052631578947,0.8421052631578947,0.9473684210526316,0.9473684210526316,0.05660121844342414,0.9433987815565759,1,1
submarine,oil tanker,man-made_object,man-made_object,-1,False,0.8421052631578947,0.8421052631578947,-0.6842105263157895,-0.8947368421052632,0.7532400007404713,0.24675999925952877,-1,1
cryptocurrency exchange,industrial robot,organization,man-made_object,-1,True,-0.5789473684210527,-0.5789473684210527,-0.9473684210526316,-1.0,0.9123851905055479,0.08761480949445213,-1,1
spider,castle,species,geographical_entity,-1,True,0.5263157894736842,0.5263157894736842,0.631578947368421,0.8947368421052632,0.089061175859938,0.910938824140062,1,0
mobile app,smartphone,creative_work,man-made_object,-1,True,0.9473684210526316,0.9473684210526316,-0.9473684210526316,-1.0,0.8001279838899588,0.1998720161100412,-1,1
cryptocurrency exchange,video game,organization,creative_work,-1,True,-1.0,-1.0,0.5263157894736842,-0.7894736842105263,0.786741938116716,0.21325806188328397,-1,1
wind turbine,formula one circuit,man-made_object,man-made_object,1,False,-1.0,-1.0,0.9473684210526316,0.9473684210526316,0.15980978833647863,0.8401902116635214,1,1
insect,fish,species,species,1,False,-0.6842105263157895,-0.6842105263157895,0.8421052631578947,-0.6842105263157895,0.6760526747748303,0.32394732522516967,-1,0
bee,desert,species,geographical_entity,1,True,-1.0,-1.0,1.0,1.0,0.144810589580176,0.855189410419824,1,1
highway,painting,geographical_entity,creative_work,-1,True,-0.8421052631578947,-0.8421052631578947,-0.8421052631578947,-0.6842105263157895,0.8754286019251936,0.12457139807480638,-1,1
national park,smartphone,geographical_entity,man-made_object,-1,True,0.8421052631578947,0.8421052631578947,-0.5789473684210527,-1.0,0.7701337575432269,0.22986624245677312,-1,1
fish,airline pilot,species,occupation,-1,True,-0.9473684210526316,-0.9473684210526316,-0.8421052631578947,0.7368421052631579,0.45461091143697685,0.5453890885630231,1,0
butterfly,hospital,species,organization,-1,True,-1.0,-1.0,-0.631578947368421,-0.736842105263158,0.8798201452382293,0.12017985476177079,-1,1
fashion designer,highway,occupation,geographical_entity,1,True,0.8947368421052632,0.8947368421052632,0.736842105263158,-0.9473684210526316,0.5556222258038533,0.44437777419614666,-1,0
bank,tea company,organization,organization,1,False,1.0,1.0,0.7368421052631579,0.7894736842105263,0.07386721821600883,0.9261327817839912,1,1
song,play,creative_work,creative_work,1,False,0.5263157894736842,0.5263157894736842,-0.5789473684210527,-0.5789473684210527,0.6804099017698932,0.3195900982301067,-1,0
publisher,oil tanker,organization,man-made_object,1,True,1.0,1.0,-0.5263157894736843,-0.7894736842105263,0.6791162001539872,0.32088379984601273,-1,0
video game,spacecraft,creative_work,man-made_object,1,True,1.0,1.0,-0.8421052631578947,0.6842105263157895,0.21075117761128503,0.789248822388715,1,1
spider,website,species,creative_work,-1,True,-0.7894736842105263,-0.7894736842105263,0.6842105263157895,-0.8421052631578947,0.759580201625423,0.240419798374577,-1,1
film,play,creative_work,creative_work,1,False,1.0,1.0,-0.631578947368421,0.5263157894736842,0.22871054796740375,0.7712894520325962,1,1
amphibian,video game,species,creative_work,-1,True,-0.7894736842105263,-0.7894736842105263,0.9473684210526316,-0.5789473684210527,0.6385595503159929,0.3614404496840072,-1,1
police officer,song,occupation,creative_work,-1,True,0.7894736842105263,0.7894736842105263,0.9473684210526316,0.9473684210526316,0.05838747625278762,0.9416125237472124,1,0
plant,physicist,species,occupation,-1,True,-1.0,-1.0,0.8947368421052632,0.8421052631578947,0.1881630299021897,0.8118369700978103,1,0
fashion designer,book,occupation,creative_work,-1,True,-1.0,-1.0,-0.736842105263158,-0.9473684210526316,0.9157561531755858,0.08424384682441423,-1,1
fashion designer,merchant ship,occupation,man-made_object,1,True,1.0,1.0,-0.736842105263158,-0.736842105263158,0.6916230203929826,0.3083769796070174,-1,0
butterfly,skyscraper,species,man-made_object,1,True,-0.9473684210526316,-0.9473684210526316,0.8421052631578947,0.5789473684210527,0.25863007776177815,0.7413699222382218,1,1
website,smartphone,creative_work,man-made_object,-1,True,1.0,1.0,-0.8421052631578947,-1.0,0.7832021426973915,0.21679785730260848,-1,1
airline pilot,film,occupation,creative_work,-1,True,-1.0,-1.0,0.8947368421052632,-0.631578947368421,0.6936489867816471,0.30635101321835284,-1,1
island,desert,geographical_entity,geographical_entity,1,False,1.0,1.0,0.8947368421052632,1.0,0.04931725346033933,0.9506827465396607,1,1
bee,astronaut,species,occupation,1,True,-1.0,-1.0,1.0,1.0,0.144810589580176,0.855189410419824,1,1
highway,skyscraper,geographical_entity,man-made_object,-1,True,-0.8947368421052632,-0.8947368421052632,-0.8421052631578947,0.8421052631578947,0.4066514702661155,0.5933485297338845,1,0
butterfly,mobile app,species,creative_work,-1,True,-0.7894736842105263,-0.7894736842105263,0.8421052631578947,0.5789473684210527,0.24012408476988756,0.7598759152301124,1,0
fashion designer,spacecraft,occupation,man-made_object,1,True,1.0,1.0,-0.736842105263158,0.8421052631578947,0.16324092053560735,0.8367590794643927,1,1
actor,technological invention,occupation,creative_work,1,True,1.0,1.0,0.7894736842105263,0.5789473684210527,0.09638991951062914,0.9036100804893709,1,1
mobile app,animation feature film,creative_work,creative_work,1,False,-0.8947368421052632,-0.8947368421052632,-0.8947368421052632,0.8947368421052632,0.3954703389243175,0.6045296610756825,1,1
airline pilot,technological invention,occupation,creative_work,1,True,1.0,1.0,0.9473684210526316,0.7894736842105263,0.06487885974066931,0.9351211402593307,1,1
spacecraft,industrial robot,man-made_object,man-made_object,-1,False,-0.5263157894736843,-0.5263157894736843,-0.9473684210526316,-1.0,0.9097138548303384,0.09028614516966157,-1,1
football club,skyscraper,organization,man-made_object,-1,True,0.7894736842105263,0.7894736842105263,-0.7894736842105263,0.5263157894736842,0.27305299863730115,0.7269470013626989,1,0
castle,fast food restaurant,geographical_entity,organization,1,True,0.7368421052631579,0.7368421052631579,-0.8421052631578947,-0.8947368421052632,0.7835464353520472,0.2164535646479529,-1,0
physicist,smartphone,occupation,man-made_object,-1,True,1.0,1.0,-0.6842105263157895,-1.0,0.764924629653054,0.23507537034694603,-1,1
cryptocurrency exchange,mobile app,organization,creative_work,-1,True,-1.0,-1.0,0.5789473684210527,-1.0,0.8314795320693311,0.16852046793066885,-1,1
percussion instrument,industrial robot,man-made_object,man-made_object,-1,False,-0.8947368421052632,-0.8947368421052632,-1.0,-0.8421052631578947,0.9114571307417596,0.08854286925824038,-1,1
phytoplankton,travel agency,species,organization,-1,True,-1.0,-1.0,0.5789473684210527,0.7368421052631579,0.2516031528569933,0.7483968471430067,1,0
national dance,website,creative_work,creative_work,-1,False,-1.0,-1.0,-0.8421052631578947,-0.9473684210526316,0.9209800098544265,0.07901999014557343,-1,1
airline pilot,animation studio,occupation,organization,1,True,0.8947368421052632,0.8947368421052632,0.9473684210526316,0.9473684210526316,0.05486642369790784,0.9451335763020922,1,1
conglomerate,animation feature film,organization,creative_work,-1,True,-1.0,-1.0,-0.8947368421052632,0.5789473684210527,0.5324450278401409,0.46755497215985903,-1,1
fish,desert,species,geographical_entity,1,True,-0.8947368421052632,-0.8947368421052632,0.8947368421052632,1.0,0.1452781709264478,0.8547218290735522,1,1
phytoplankton,university,species,organization,-1,True,-1.0,-1.0,0.8947368421052632,1.0,0.15365809027335264,0.8463419097266474,1,0
mammal,politician,species,occupation,-1,True,-1.0,-1.0,0.8421052631578947,0.8421052631578947,0.1935448001832536,0.8064551998167464,1,0
insect,nuclear power plant,species,geographical_entity,1,True,-0.8421052631578947,-0.8421052631578947,0.8421052631578947,1.0,0.1455124311714785,0.8544875688285215,1,1
phytoplankton,public library,species,organization,-1,True,-1.0,-1.0,0.5789473684210527,-0.7894736842105263,0.7808361753769684,0.21916382462303166,-1,1
bacteria,school teacher,species,occupation,1,True,-1.0,-1.0,-0.631578947368421,-0.9473684210526316,0.910220622050834,0.08977937794916607,-1,0
coal power plant,wind turbine,organization,man-made_object,-1,True,0.9473684210526316,0.9473684210526316,-0.5789473684210527,-1.0,0.758254647491968,0.24174535250803203,-1,1
astronaut,highway,occupation,geographical_entity,-1,True,0.6842105263157895,0.6842105263157895,0.8947368421052632,-0.9473684210526316,0.5623546364311565,0.43764536356884354,-1,1
lake,football club,geographical_entity,organization,1,True,-0.5263157894736843,-0.5263157894736843,-0.5263157894736843,0.8947368421052632,0.28923590560403256,0.7107640943959674,1,1
desert,airline,geographical_entity,organization,-1,True,-1.0,-1.0,-0.6842105263157895,-1.0,0.9192784915703375,0.08072150842966257,-1,1
snake,conglomerate,species,organization,1,True,-0.5789473684210527,-0.5789473684210527,1.0,-0.736842105263158,0.6562448619684728,0.34375513803152724,-1,0
actor,conglomerate,occupation,organization,1,True,1.0,1.0,0.7894736842105263,0.5789473684210527,0.09638991951062914,0.9036100804893709,1,1
lake,merchant ship,geographical_entity,man-made_object,1,True,1.0,1.0,-0.6842105263157895,0.8421052631578947,0.15853614046653763,0.8414638595334624,1,1
animation feature film,technological invention,creative_work,creative_work,1,False,1.0,1.0,0.7894736842105263,-0.5789473684210527,0.39003229952880747,0.6099677004711925,1,1
island,city,geographical_entity,geographical_entity,-1,False,0.9473684210526316,0.9473684210526316,0.5789473684210527,-0.5263157894736843,0.4118784264064611,0.5881215735935389,1,0
police officer,dentist,occupation,occupation,1,False,0.8421052631578947,0.8421052631578947,0.7368421052631579,0.5789473684210527,0.10868477011136979,0.8913152298886302,1,1
spider,journalist,species,occupation,-1,True,-0.9473684210526316,-0.9473684210526316,-0.5789473684210527,0.7894736842105263,0.39228541663532857,0.6077145833646714,1,0
national park,scientific paper,geographical_entity,creative_work,-1,True,0.8421052631578947,0.8421052631578947,-0.5263157894736843,-0.5789473684210527,0.6278508589563205,0.37214914104367947,-1,1
national park,book,geographical_entity,creative_work,-1,True,-1.0,-1.0,-0.5263157894736843,-0.9473684210526316,0.9043593475604893,0.09564065243951071,-1,1
mammal,desert,species,geographical_entity,1,True,-0.631578947368421,-0.631578947368421,1.0,1.0,0.11850551184902947,0.8814944881509705,1,1
nuclear power plant,wind turbine,geographical_entity,man-made_object,-1,True,0.8947368421052632,0.8947368421052632,-0.631578947368421,-1.0,0.7704673399448332,0.2295326600551668,-1,1
football club,travel agency,organization,organization,-1,False,1.0,1.0,-0.7894736842105263,-0.7894736842105263,0.7158504085206553,0.2841495914793447,-1,1
city,helicopter,geographical_entity,man-made_object,-1,True,1.0,1.0,-0.8421052631578947,-0.736842105263158,0.7062874887640143,0.29371251123598574,-1,1
mammal,animation feature film,species,creative_work,-1,True,-0.736842105263158,-0.736842105263158,1.0,0.8947368421052632,0.1445595176548442,0.8554404823451558,1,0
cooperative,submarine,organization,man-made_object,1,True,-0.8421052631578947,-0.8421052631578947,0.9473684210526316,1.0,0.1370579966488794,0.8629420033511206,1,1
physicist,observatory,occupation,man-made_object,1,True,1.0,1.0,0.6842105263157895,-0.5789473684210527,0.40673638575841053,0.5932636142415895,1,1
island,book,geographical_entity,creative_work,-1,True,0.5263157894736842,0.5263157894736842,0.6842105263157895,-0.9473684210526316,0.6198774082977565,0.38012259170224344,-1,1
grass,tea company,species,organization,1,True,-0.736842105263158,-0.736842105263158,1.0,1.0,0.1255680078857514,0.8744319921142486,1,1
film,helicopter,creative_work,man-made_object,1,True,1.0,1.0,-0.8421052631578947,0.631578947368421,0.22460965442177105,0.775390345578229,1,1
conglomerate,merchant ship,organization,man-made_object,-1,True,0.631578947368421,0.631578947368421,-1.0,-0.8421052631578947,0.7982737435961267,0.2017262564038733,-1,1
hospital,coal power plant,organization,organization,1,False,1.0,1.0,0.7894736842105263,0.8947368421052632,0.061433309229809385,0.9385666907701906,1,1
snake,travel agency,species,organization,-1,True,-0.5263157894736843,-0.5263157894736843,-0.6842105263157895,-0.8421052631578947,0.8689476675358985,0.1310523324641015,-1,1
nurse,nuclear power plant,occupation,geographical_entity,1,True,0.8421052631578947,0.8421052631578947,0.6842105263157895,1.0,0.06176855384884006,0.9382314461511599,1,1
island,observatory,geographical_entity,man-made_object,1,True,1.0,1.0,0.631578947368421,1.0,0.05815936248840958,0.9418406375115904,1,1
airline pilot,bicycle,occupation,man-made_object,-1,True,1.0,1.0,0.631578947368421,-1.0,0.5765398613427154,0.4234601386572846,-1,1
spider,volcano,species,geographical_entity,1,True,-0.5263157894736843,-0.5263157894736843,0.631578947368421,0.9473684210526316,0.1483968476635954,0.8516031523364046,1,1
airport,submarine,geographical_entity,man-made_object,1,True,0.9473684210526316,0.9473684210526316,0.7368421052631579,0.9473684210526316,0.06065475435726875,0.9393452456427313,1,1
castle,play,geographical_entity,creative_work,1,True,-0.5263157894736843,-0.5263157894736843,0.5789473684210527,-0.6842105263157895,0.6923329699335379,0.3076670300664621,-1,0
mammal,submarine,species,man-made_object,1,True,-0.631578947368421,-0.631578947368421,0.9473684210526316,1.0,0.12219484005164682,0.8778051599483532,1,1
journalist,desert,occupation,geographical_entity,1,True,1.0,1.0,0.736842105263158,0.7894736842105263,0.07386721821600883,0.9261327817839912,1,1
fast food restaurant,formula one circuit,organization,man-made_object,1,True,-1.0,-1.0,0.6842105263157895,0.8947368421052632,0.19718436851896415,0.8028156314810359,1,1
snake,mobile app,species,creative_work,-1,True,-0.736842105263158,-0.736842105263158,0.8947368421052632,-1.0,0.7724522651411464,0.22754773485885357,-1,1
book,helicopter,creative_work,man-made_object,1,True,1.0,1.0,-0.7894736842105263,0.9473684210526316,0.14650759092348697,0.853492409076513,1,1
river,patent,geographical_entity,creative_work,-1,True,1.0,1.0,-0.8421052631578947,-0.5789473684210527,0.6532188247731023,0.3467811752268976,-1,1
zoo,helicopter,geographical_entity,man-made_object,-1,True,0.9473684210526316,0.9473684210526316,-0.8421052631578947,-0.9473684210526316,0.7748653610064054,0.2251346389935947,-1,1
insect,website,species,creative_work,-1,True,-0.9473684210526316,-0.9473684210526316,0.9473684210526316,-0.736842105263158,0.7134539705738412,0.2865460294261588,-1,1
highway,zoo,geographical_entity,geographical_entity,-1,False,-0.9473684210526316,-0.9473684210526316,-0.7894736842105263,0.9473684210526316,0.3676032806219761,0.6323967193780239,1,0
politician,play,occupation,creative_work,1,True,1.0,1.0,-0.5789473684210527,-0.7894736842105263,0.6866630602659751,0.31333693973402493,-1,0
video game,submarine,creative_work,man-made_object,1,True,1.0,1.0,-0.8947368421052632,0.7368421052631579,0.20311259534076198,0.796887404659238,1,1
cooperative,religious text,organization,creative_work,1,True,0.5263157894736842,0.5263157894736842,0.9473684210526316,0.8947368421052632,0.07349099486657162,0.9265090051334284,1,1
film,website,creative_work,creative_work,-1,False,1.0,1.0,0.6842105263157895,-0.8421052631578947,0.5073821998808453,0.4926178001191547,-1,1
fashion designer,oil tanker,occupation,man-made_object,1,True,1.0,1.0,-0.6842105263157895,0.5789473684210527,0.22060297763869985,0.7793970223613002,1,1
NBA player,video game,occupation,creative_work,-1,True,-1.0,-1.0,0.8421052631578947,-0.8947368421052632,0.7788694955408416,0.22113050445915838,-1,1
castle,dam,geographical_entity,geographical_entity,1,False,-0.7894736842105263,-0.7894736842105263,-0.736842105263158,-0.736842105263158,0.8730906635887319,0.12690933641126811,-1,0
lawyer,patent,occupation,creative_work,1,True,1.0,1.0,0.7368421052631579,-0.6842105263157895,0.43794085831987506,0.5620591416801249,1,1
animation studio,oil tanker,organization,man-made_object,-1,True,0.6842105263157895,0.6842105263157895,-0.5263157894736843,-0.8421052631578947,0.7367046899297252,0.2632953100702748,-1,1
fish,lawyer,species,occupation,-1,True,-1.0,-1.0,-1.0,-0.631578947368421,0.8881405044533427,0.11185949554665732,-1,1
school teacher,smartphone,occupation,man-made_object,-1,True,0.9473684210526316,0.9473684210526316,-0.8421052631578947,-1.0,0.7887474044962652,0.2112525955037348,-1,1
animation studio,airline,organization,organization,-1,False,-0.9473684210526316,-0.9473684210526316,0.7894736842105263,-1.0,0.8059299380565964,0.1940700619434036,-1,1
fish,publisher,species,organization,1,True,-1.0,-1.0,0.7368421052631579,0.9473684210526316,0.17942643711450268,0.8205735628854973,1,1
snake,airline pilot,species,occupation,-1,True,-0.8947368421052632,-0.8947368421052632,-0.9473684210526316,-0.9473684210526316,0.9212539848002667,0.07874601519973332,-1,1
public library,oil tanker,organization,man-made_object,1,True,1.0,1.0,0.631578947368421,0.7894736842105263,0.07877957316645257,0.9212204268335474,1,1
snake,plant,species,species,-1,False,-0.5263157894736843,-0.5263157894736843,-0.8947368421052632,-1.0,0.9068101791351822,0.09318982086481771,-1,1
animation studio,patent,organization,creative_work,-1,True,0.6842105263157895,0.6842105263157895,-0.9473684210526316,-0.6842105263157895,0.7433625868114069,0.2566374131885932,-1,1
cryptocurrency exchange,scientific paper,organization,creative_work,-1,True,-0.5789473684210527,-0.5789473684210527,-0.7894736842105263,-0.631578947368421,0.8414093026147548,0.15859069738524526,-1,1
bee,nurse,species,occupation,-1,True,-1.0,-1.0,-0.6842105263157895,-1.0,0.9192784915703375,0.08072150842966257,-1,1
grass,university,species,organization,-1,True,-0.9473684210526316,-0.9473684210526316,1.0,0.8421052631578947,0.17297901420481776,0.8270209857951822,1,0
satellite,smartphone,man-made_object,man-made_object,-1,False,1.0,1.0,-0.5789473684210527,-1.0,0.7521604745358813,0.24783952546411872,-1,1
tree,nuclear power plant,species,geographical_entity,1,True,-0.8947368421052632,-0.8947368421052632,0.9473684210526316,1.0,0.14100385714892472,0.8589961428510753,1,1
phytoplankton,formula one circuit,species,man-made_object,1,True,-1.0,-1.0,1.0,1.0,0.144810589580176,0.855189410419824,1,1
bee,smartphone,species,man-made_object,-1,True,-1.0,-1.0,-0.5789473684210527,-1.0,0.913952660257939,0.08604733974206098,-1,1
tree,publisher,species,organization,1,True,-1.0,-1.0,0.9473684210526316,0.8421052631578947,0.1828969682039685,0.8171030317960315,1,1
conglomerate,technological invention,organization,creative_work,1,True,0.631578947368421,0.631578947368421,-0.8947368421052632,0.5789473684210527,0.29069988972905525,0.7093001102709448,1,1
amphibian,river,species,geographical_entity,-1,True,-1.0,-1.0,0.6842105263157895,-0.5789473684210527,0.7058347299471641,0.2941652700528358,-1,1
architect,national park,occupation,geographical_entity,1,True,0.8421052631578947,0.8421052631578947,0.736842105263158,0.631578947368421,0.10104678303439518,0.8989532169656048,1,1
researcher,desert,occupation,geographical_entity,1,True,0.736842105263158,0.736842105263158,0.5789473684210527,0.736842105263158,0.10174698322395526,0.8982530167760447,1,1
city,scientific paper,geographical_entity,creative_work,-1,True,1.0,1.0,-0.5789473684210527,-0.5789473684210527,0.6127676706901338,0.3872323293098662,-1,1
film,oil tanker,creative_work,man-made_object,1,True,1.0,1.0,-0.5789473684210527,0.631578947368421,0.19572041687759,0.80427958312241,1,1
mammal,butterfly,species,species,-1,False,0.5789473684210527,0.5789473684210527,-0.5789473684210527,-0.8947368421052632,0.770492722265716,0.229507277734284,-1,1
plant,public library,species,organization,1,True,-0.9473684210526316,-0.9473684210526316,0.9473684210526316,-0.5263157894736843,0.6425881222797902,0.3574118777202098,-1,0
fashion designer,bicycle,occupation,man-made_object,-1,True,1.0,1.0,-0.7894736842105263,-1.0,0.777226109804749,0.22277389019525098,-1,1
volcano,desert,geographical_entity,geographical_entity,1,False,0.7368421052631579,0.7368421052631579,0.8421052631578947,0.9473684210526316,0.06429469694229895,0.935705303057701,1,1
fungus,astronaut,species,occupation,1,True,-0.9473684210526316,-0.9473684210526316,0.7894736842105263,0.9473684210526316,0.1696576037931139,0.8303423962068861,1,1
lake,helicopter,geographical_entity,man-made_object,1,True,1.0,1.0,-0.6842105263157895,0.8947368421052632,0.1479764049644514,0.8520235950355486,1,1
airport,public library,geographical_entity,organization,-1,True,0.6842105263157895,0.6842105263157895,-0.631578947368421,-0.9473684210526316,0.779269691120234,0.220730308879766,-1,1
