class1,class2,domain1,domain2,interdomain,GT,GT_ratio_order,acc_root_majority_coqex,acc_root_majority_gpt3,acc_root_majority_wikidata,acc_root_ttest_coqex,acc_root_ttest_gpt3,acc_root_ttest_majority_coqex,acc_root_ttest_majority_gpt3,acc_root_ttest_majority_wikidata,acc_root_ttest_wikidata,pred_root_majority_coqex,pred_root_majority_gpt3,pred_root_majority_wikidata,pred_root_ttest_coqex,pred_root_ttest_gpt3,pred_root_ttest_majority_coqex,pred_root_ttest_majority_gpt3,pred_root_ttest_majority_wikidata,pred_root_ttest_wikidata
public library,travel agency,organization,organization,False,1,0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0
public library,video game,organization,creative_work,True,-1,0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0
public library,website,organization,creative_work,True,-1,3,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0
public library,wind turbine,organization,man-made_object,True,-1,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0
publisher,airline,organization,organization,False,1,0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0
publisher,animation feature film,organization,creative_work,True,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
publisher,animation studio,organization,organization,False,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
publisher,bank,organization,organization,False,-1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0
publisher,bicycle,organization,man-made_object,True,-1,4,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0
publisher,board game,organization,creative_work,True,-1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0
publisher,book,organization,creative_work,True,-1,3,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0
publisher,coal power plant,organization,organization,False,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
publisher,conglomerate,organization,organization,False,1,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0
publisher,cooperative,organization,organization,False,-1,2,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0
publisher,cryptocurrency exchange,organization,organization,False,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
publisher,fast food restaurant,organization,organization,False,-1,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0
publisher,film,organization,creative_work,True,-1,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0
publisher,football club,organization,organization,False,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0
publisher,formula one circuit,organization,man-made_object,True,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
publisher,helicopter,organization,man-made_object,True,-1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0
publisher,industrial robot,organization,man-made_object,True,-1,2,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0
publisher,merchant ship,organization,man-made_object,True,-1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0
publisher,mobile app,organization,creative_work,True,-1,2,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0
publisher,national dance,organization,creative_work,True,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
publisher,observatory,organization,man-made_object,True,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
publisher,oil tanker,organization,man-made_object,True,1,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0
publisher,painting,organization,creative_work,True,-1,0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0
publisher,patent,organization,creative_work,True,-1,2,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0
publisher,percussion instrument,organization,man-made_object,True,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
publisher,play,organization,creative_work,True,1,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0
publisher,public library,organization,organization,False,-1,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0
publisher,religious text,organization,creative_work,True,1,2,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,-1.0,1.0,1.0,0.0,1.0,-1.0,1.0,1.0
publisher,satellite,organization,man-made_object,True,1,0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0
publisher,scientific paper,organization,creative_work,True,-1,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,-1.0,0.0,1.0,-1.0,1.0,-1.0,1.0,-1.0
publisher,skyscraper,organization,man-made_object,True,1,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0
publisher,smartphone,organization,man-made_object,True,-1,5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0
publisher,song,organization,creative_work,True,-1,3,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0
publisher,space station,organization,man-made_object,True,1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
publisher,spacecraft,organization,man-made_object,True,1,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0
publisher,submarine,organization,man-made_object,True,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
publisher,tea company,organization,organization,False,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
publisher,technological invention,organization,creative_work,True,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
publisher,travel agency,organization,organization,False,-1,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0
publisher,video game,organization,creative_work,True,-1,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0
publisher,website,organization,creative_work,True,-1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
publisher,wind turbine,organization,man-made_object,True,-1,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0
religious text,animation feature film,creative_work,creative_work,False,-1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0
religious text,bicycle,creative_work,man-made_object,True,-1,7,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0
religious text,formula one circuit,creative_work,man-made_object,True,-1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0
religious text,helicopter,creative_work,man-made_object,True,-1,3,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0
religious text,industrial robot,creative_work,man-made_object,True,-1,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0
religious text,merchant ship,creative_work,man-made_object,True,-1,3,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0
religious text,observatory,creative_work,man-made_object,True,-1,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0
religious text,oil tanker,creative_work,man-made_object,True,-1,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0
religious text,percussion instrument,creative_work,man-made_object,True,-1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
religious text,satellite,creative_work,man-made_object,True,-1,2,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
religious text,skyscraper,creative_work,man-made_object,True,-1,2,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
religious text,smartphone,creative_work,man-made_object,True,-1,8,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0
religious text,space station,creative_work,man-made_object,True,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
religious text,spacecraft,creative_work,man-made_object,True,-1,2,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0
religious text,submarine,creative_work,man-made_object,True,-1,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0
religious text,technological invention,creative_work,creative_work,False,-1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
religious text,website,creative_work,creative_work,False,-1,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
religious text,wind turbine,creative_work,man-made_object,True,-1,4,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0
researcher,NBA player,occupation,occupation,False,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
researcher,airline,occupation,organization,True,1,3,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,1.0
researcher,airline pilot,occupation,occupation,False,1,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,1.0
researcher,airport,occupation,geographical_entity,True,1,2,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
researcher,ancient civilization,occupation,geographical_entity,True,1,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
researcher,animation feature film,occupation,creative_work,True,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
researcher,animation studio,occupation,organization,True,1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
researcher,architect,occupation,occupation,False,1,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,1.0
researcher,bank,occupation,organization,True,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
researcher,bicycle,occupation,man-made_object,True,-1,2,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0
researcher,board game,occupation,creative_work,True,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
researcher,book,occupation,creative_work,True,-1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,1.0,-1.0,1.0,-1.0,-1.0,1.0
researcher,castle,occupation,geographical_entity,True,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0
researcher,city,occupation,geographical_entity,True,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0
researcher,coal power plant,occupation,organization,True,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
researcher,conglomerate,occupation,organization,True,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
researcher,cooperative,occupation,organization,True,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
researcher,cryptocurrency exchange,occupation,organization,True,1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
researcher,dam,occupation,geographical_entity,True,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
researcher,dentist,occupation,occupation,False,1,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0
researcher,desert,occupation,geographical_entity,True,1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
researcher,fashion designer,occupation,occupation,False,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
researcher,fast food restaurant,occupation,organization,True,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
researcher,film,occupation,creative_work,True,1,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,1.0
researcher,football club,occupation,organization,True,1,3,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,1.0
researcher,formula one circuit,occupation,man-made_object,True,1,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
researcher,helicopter,occupation,man-made_object,True,1,2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
researcher,highway,occupation,geographical_entity,True,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
researcher,hospital,occupation,organization,True,1,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,-1.0,0.0,1.0,-1.0,1.0,-1.0,-1.0,1.0
researcher,industrial robot,occupation,man-made_object,True,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0
researcher,island,occupation,geographical_entity,True,1,3,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,1.0
researcher,lake,occupation,geographical_entity,True,-1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
researcher,lawyer,occupation,occupation,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0
researcher,merchant ship,occupation,man-made_object,True,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
researcher,mobile app,occupation,creative_work,True,1,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0
researcher,national dance,occupation,creative_work,True,1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
researcher,national park,occupation,geographical_entity,True,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
researcher,nuclear power plant,occupation,geographical_entity,True,1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
researcher,nurse,occupation,occupation,False,-1,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0
researcher,observatory,occupation,man-made_object,True,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
researcher,oil tanker,occupation,man-made_object,True,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
researcher,painting,occupation,creative_work,True,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
researcher,patent,occupation,creative_work,True,1,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,-1.0,1.0,1.0,0.0,1.0,-1.0,1.0,1.0
researcher,percussion instrument,occupation,man-made_object,True,1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
researcher,play,occupation,creative_work,True,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
researcher,police officer,occupation,occupation,False,-1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-1.0,1.0,1.0,0.0,1.0,-1.0,-1.0,1.0
researcher,public library,occupation,organization,True,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0
researcher,publisher,occupation,organization,True,1,2,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,1.0
researcher,religious text,occupation,creative_work,True,1,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
researcher,river,occupation,geographical_entity,True,1,1,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,-1.0,0.0,1.0,1.0,1.0,1.0,-1.0,1.0
researcher,satellite,occupation,man-made_object,True,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
researcher,school teacher,occupation,occupation,False,-1,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0
researcher,scientific paper,occupation,creative_work,True,-1,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0
researcher,skyscraper,occupation,man-made_object,True,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
researcher,smartphone,occupation,man-made_object,True,-1,2,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0
researcher,song,occupation,creative_work,True,-1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
researcher,space station,occupation,man-made_object,True,1,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
researcher,spacecraft,occupation,man-made_object,True,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
researcher,submarine,occupation,man-made_object,True,1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
researcher,tea company,occupation,organization,True,1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
researcher,technological invention,occupation,creative_work,True,1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
researcher,travel agency,occupation,organization,True,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
researcher,university,occupation,organization,True,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0
researcher,video game,occupation,creative_work,True,1,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,-1.0,-1.0,1.0
researcher,volcano,occupation,geographical_entity,True,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
researcher,website,occupation,creative_work,True,-1,2,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
researcher,wind turbine,occupation,man-made_object,True,1,1,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0
researcher,world heritage site,occupation,geographical_entity,True,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
researcher,zoo,occupation,geographical_entity,True,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
river,airline,geographical_entity,organization,True,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
river,airport,geographical_entity,geographical_entity,False,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
river,ancient civilization,geographical_entity,geographical_entity,False,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
river,animation feature film,geographical_entity,creative_work,True,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
river,animation studio,geographical_entity,organization,True,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
river,bank,geographical_entity,organization,True,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
